variant,m,game,repeat,Bhat,true_loss,covered,tightness
Pi2,1500,2,44,0.5731459105141066,0.395124857364932,1,1.4505437960456047
Pi2,1500,2,45,0.5134634049520237,0.395124857364932,1,1.299496590460761
Pi2,1500,2,46,0.5595957005409683,0.395124857364932,1,1.4162503069862122
Pi2,1500,2,47,0.5070259636916442,0.395124857364932,1,1.2832044206810351
Pi2,1500,2,48,0.5714532067513395,0.395124857364932,1,1.446259824204259
Pi2,1500,2,49,0.5487013002147123,0.395124857364932,1,1.3886782620409506
Pi2,5000,2,0,0.4605149428682363,0.395124857364932,1,1.1654922090687676
Pi2,5000,2,1,0.49490998812668546,0.395124857364932,1,1.2525407574385867
Pi2,5000,2,2,0.4696252709689342,0.395124857364932,1,1.1885490427022023
Pi2,5000,2,3,0.4674567645343269,0.395124857364932,1,1.183060887770445
Pi2,5000,2,4,0.439712494758484,0.395124857364932,1,1.1128444251543796
Pi2,5000,2,5,0.4221792099174703,0.395124857364932,1,1.0684703886588214
Pi2,5000,2,6,0.4665009416818144,0.395124857364932,1,1.1806418477260223
Pi2,5000,2,7,0.4624344002451832,0.395124857364932,1,1.1703500592929919
Pi2,5000,2,8,0.48590214961667944,0.395124857364932,1,1.229743309133059
Pi2,5000,2,9,0.5131427327216513,0.395124857364932,1,1.2986850185629288
Pi2,5000,2,10,0.47387635683405566,0.395124857364932,1,1.1993078845869467
Pi2,5000,2,11,0.46727278953783385,0.395124857364932,1,1.1825952754631859
Pi2,5000,2,12,0.46683948227691285,0.395124857364932,1,1.1814986416957973
Pi2,5000,2,13,0.5149029447572365,0.395124857364932,1,1.3031398434183528
Pi2,5000,2,14,0.47909252282808257,0.395124857364932,1,1.2125091952531832
Pi2,5000,2,15,0.49699904378897825,0.395124857364932,1,1.257827834734165
Pi2,5000,2,16,0.46183845766510206,0.395124857364932,1,1.1688418206464652
Pi2,5000,2,17,0.4953445966827542,0.395124857364932,1,1.2536406845830521
Pi2,5000,2,18,0.4703574722941881,0.395124857364932,1,1.1904021311920963
Pi2,5000,2,19,0.4452501470730285,0.395124857364932,1,1.1268593680548968
Pi2,5000,2,20,0.4656407573359975,0.395124857364932,1,1.1784648539738363
Pi2,5000,2,21,0.45603613261203496,0.395124857364932,1,1.1541570319147147
Pi2,5000,2,22,0.45993080741128683,0.395124857364932,1,1.1640138524276666
Pi2,5000,2,23,0.4638353715840079,0.395124857364932,1,1.1738957014177818
Pi2,5000,2,24,0.47861523724248994,0.395124857364932,1,1.2113012591370513
Pi2,5000,2,25,0.4670093423665267,0.395124857364932,1,1.1819285313533263
Pi2,5000,2,26,0.452340630960929,0.395124857364932,1,1.1448042878840023
Pi2,5000,2,27,0.4326535061836268,0.395124857364932,1,1.094979215099175
Pi2,5000,2,28,0.4721935609988084,0.395124857364932,1,1.1950489881802013
Pi2,5000,2,29,0.4452715324376312,0.395124857364932,1,1.1269134911104426
Pi2,5000,2,30,0.46938243770629196,0.395124857364932,1,1.187934469212036
Pi2,5000,2,31,0.46084665873998554,0.395124857364932,1,1.1663317307175989
Pi2,5000,2,32,0.4900620953473291,0.395124857364932,1,1.2402714894110403
Pi2,5000,2,33,0.43108622936157365,0.395124857364932,1,1.0910126794767259
Pi2,5000,2,34,0.464906092622521,0.395124857364932,1,1.17660553102874
Pi2,5000,2,35,0.4648408716151985,0.395124857364932,1,1.1764404667304382
Pi2,5000,2,36,0.49741521997228555,0.395124857364932,1,1.2588811123894428
Pi2,5000,2,37,0.4662074154220122,0.395124857364932,1,1.1798989780879043
Pi2,5000,2,38,0.4479414044197595,0.395124857364932,1,1.1336705248236174
Pi2,5000,2,39,0.4320184708652217,0.395124857364932,1,1.0933720387685335
Pi2,5000,2,40,0.46080596090737136,0.395124857364932,1,1.166228730787689
Pi2,5000,2,41,0.46857944348034947,0.395124857364932,1,1.1859022148221259
Pi2,5000,2,42,0.43620376199647826,0.395124857364932,1,1.1039643643416903
Pi2,5000,2,43,0.44854510570262274,0.395124857364932,1,1.1351983995488102
Pi2,5000,2,44,0.441626546030083,0.395124857364932,1,1.117688593360763
Pi2,5000,2,45,0.4297371932899908,0.395124857364932,1,1.0875984774936376
Pi2,5000,2,46,0.48347811381101663,0.395124857364932,1,1.223608448821236
Pi2,5000,2,47,0.4881521152376864,0.395124857364932,1,1.2354376246869117
Pi2,5000,2,48,0.4402241273943292,0.395124857364932,1,1.114139288350933
Pi2,5000,2,49,0.455874615778265,0.395124857364932,1,1.153748257749386
Pi1,500,2,0,1.207000127938471,0.395124857364932,1,3.0547309424871285
Pi1,500,2,1,1.3799298004451834,0.395124857364932,1,3.492389240322329
Pi1,500,2,2,1.1771220108493816,0.395124857364932,1,2.9791140418235127
Pi1,500,2,3,1.3309218567643333,0.395124857364932,1,3.3683577025251834
Pi1,500,2,4,1.2523016429504747,0.395124857364932,1,3.1693820816589775
Pi1,500,2,5,1.1303449461416402,0.395124857364932,1,2.8607285142216923
Pi1,500,2,6,1.2827679201138995,0.395124857364932,1,3.246487524648828
Pi1,500,2,7,1.2268786042606283,0.395124857364932,1,3.1050402964840544
Pi1,500,2,8,1.1015866074143301,0.395124857364932,1,2.7879455996789377
Pi1,500,2,9,1.1153527857818857,0.395124857364932,1,2.822785671395411
Pi1,500,2,10,1.0724236636467552,0.395124857364932,1,2.7141386922571646
Pi1,500,2,11,1.1063887115973012,0.395124857364932,1,2.80009898383957
Pi1,500,2,12,1.2890089135720897,0.395124857364932,1,3.262282515376091
Pi1,500,2,13,1.209780811148002,0.395124857364932,1,3.0617684223057235
Pi1,500,2,14,1.2906898952687238,0.395124857364932,1,3.2665368204781404
Pi1,500,2,15,1.3210076268643673,0.395124857364932,1,3.3432663175738964
Pi1,500,2,16,1.1685658792353621,0.395124857364932,1,2.9574597939205085
Pi1,500,2,17,1.1596113349130799,0.395124857364932,1,2.9347972249745817
Pi1,500,2,18,1.3299901402501157,0.395124857364932,1,3.3659996719005574
Pi1,500,2,19,1.2431168442978346,0.395124857364932,1,3.1461367745580953
Pi1,500,2,20,1.3020893348506364,0.395124857364932,1,3.2953870417928277
Pi1,500,2,21,0.9751100964316852,0.395124857364932,1,2.4678530805038332
Pi1,500,2,22,1.1511214811689847,0.395124857364932,1,2.9133107161259266
Pi1,500,2,23,1.0716811826390367,0.395124857364932,1,2.71225958747831
Pi1,500,2,24,1.4225307083088143,0.395124857364932,1,3.6002055598212697
Pi1,500,2,25,1.0858798933224012,0.395124857364932,1,2.748194331695758
Pi1,500,2,26,1.304777155277217,0.395124857364932,1,3.302189500247367
Pi1,500,2,27,1.026990308887867,0.395124857364932,1,2.599153887044247
Pi1,500,2,28,1.2633821601724382,0.395124857364932,1,3.197425159727664
Pi1,500,2,29,1.2738789261330061,0.395124857364932,1,3.2239908534948705
Pi1,500,2,30,1.122119086816274,0.395124857364932,1,2.8399101344816176
Pi1,500,2,31,1.208542121287526,0.395124857364932,1,3.058633489543617
Pi1,500,2,32,1.1840066726367802,0.395124857364932,1,2.996538057698677
Pi1,500,2,33,1.1827666203829972,0.395124857364932,1,2.9933996769294873
Pi1,500,2,34,1.2457680857628668,0.395124857364932,1,3.152846657309368
Pi1,500,2,35,1.1116287642125826,0.395124857364932,1,2.8133607478557017
Pi1,500,2,36,1.2009570614202378,0.395124857364932,1,3.039436874281615
Pi1,500,2,37,1.2569709638872348,0.395124857364932,1,3.1811994119274387
Pi1,500,2,38,0.9950695317345888,0.395124857364932,1,2.5183673291795863
Pi1,500,2,39,1.2550339386845073,0.395124857364932,1,3.176297100248934
Pi1,500,2,40,1.2007556746766441,0.395124857364932,1,3.0389271955311137
Pi1,500,2,41,1.0958788054106172,0.395124857364932,1,2.773500034189138
Pi1,500,2,42,1.3087553829630887,0.395124857364932,1,3.3122577802143685
Pi1,500,2,43,1.2303926433769192,0.395124857364932,1,3.1139337868600485
Pi1,500,2,44,1.101583699212485,0.395124857364932,1,2.787938239469143
Pi1,500,2,45,1.1521059745917097,0.395124857364932,1,2.915802316956334
Pi1,500,2,46,1.0823511951037965,0.395124857364932,1,2.739263741395423
Pi1,500,2,47,1.260563683585217,0.395124857364932,1,3.1902920307060745
Pi1,500,2,48,1.2335542852873884,0.395124857364932,1,3.1219354143242226
Pi1,500,2,49,1.0700337895643732,0.395124857364932,1,2.708090289991815
Pi1,1500,2,0,1.063755776163292,0.395124857364932,1,2.692201607505603
Pi1,1500,2,1,0.9250666821609426,0.395124857364932,1,2.341200926537921
Pi1,1500,2,2,1.0083598635870215,0.395124857364932,1,2.5520031068450693
Pi1,1500,2,3,0.973948139027885,0.395124857364932,1,2.464912345740778
Pi1,1500,2,4,0.9786750384268794,0.395124857364932,1,2.476875398206062
Pi1,1500,2,5,0.9266816701119307,0.395124857364932,1,2.345288211660295
Pi1,1500,2,6,1.0341874595218348,0.395124857364932,1,2.6173687639364918
Pi1,1500,2,7,1.000542167757357,0.395124857364932,1,2.5322177258852374
Pi1,1500,2,8,0.9608526512427515,0.395124857364932,1,2.431769688322395
Pi1,1500,2,9,0.9361470641703691,0.395124857364932,1,2.369243662404555
Pi1,1500,2,10,1.0621014327011824,0.395124857364932,1,2.688014719661739
Pi1,1500,2,11,0.9573969984923136,0.395124857364932,1,2.4230239648225287
Pi1,1500,2,12,1.0680297756470487,0.395124857364932,1,2.703018440220861
Pi1,1500,2,13,0.9334286002369543,0.395124857364932,1,2.362363649966097
Pi1,1500,2,14,0.9435192352852931,0.395124857364932,1,2.387901489107964
Pi1,1500,2,15,1.0252241586986446,0.395124857364932,1,2.5946840336389196
Pi1,1500,2,16,0.9676848542778632,0.395124857364932,1,2.449060939196044
Pi1,1500,2,17,1.0353952540306623,0.395124857364932,1,2.6204255053343433
Pi1,1500,2,18,0.9720490143851921,0.395124857364932,1,2.460105954527231
Pi1,1500,2,19,0.9103827535444671,0.395124857364932,1,2.3040381706576607
Pi1,1500,2,20,0.9704957354015373,0.395124857364932,1,2.456174845272264
Pi1,1500,2,21,1.0299909477984286,0.395124857364932,1,2.606748040777254
Pi1,1500,2,22,0.8905875734983514,0.395124857364932,1,2.2539396266730356
Pi1,1500,2,23,1.0509929445425412,0.395124857364932,1,2.659900851471509
Pi1,1500,2,24,1.0488618558049567,0.395124857364932,1,2.6545073949529883
Pi1,1500,2,25,0.9525726163926198,0.395124857364932,1,2.4108141986947595
Pi1,1500,2,26,0.95226970234385,0.395124857364932,1,2.4100475700123987
Pi1,1500,2,27,1.052575131730387,0.395124857364932,1,2.663905122927366
Pi1,1500,2,28,1.0256465053196682,0.395124857364932,1,2.595752927719237
Pi1,1500,2,29,0.9799873176092672,0.395124857364932,1,2.4801965741784855
Pi1,1500,2,30,1.0437750558221317,0.395124857364932,1,2.6416334896847937
Pi1,1500,2,31,0.9481129254417633,0.395124857364932,1,2.3995274095501893
Pi1,1500,2,32,0.9953536186595269,0.395124857364932,1,2.519086309318757
Pi1,1500,2,33,1.018408510723393,0.395124857364932,1,2.577434681065394
Pi1,1500,2,34,0.9583225198634489,0.395124857364932,1,2.425366316496649
Pi1,1500,2,35,1.0968555972367118,0.395124857364932,1,2.775972143467731
Pi1,1500,2,36,0.9555877839132981,0.395124857364932,1,2.4184451220965073
Pi1,1500,2,37,1.042488752267804,0.395124857364932,1,2.638378054015911
Pi1,1500,2,38,1.006863780815834,0.395124857364932,1,2.5482167523717907
Pi1,1500,2,39,0.982170179974784,0.395124857364932,1,2.485721061754575
Pi1,1500,2,40,0.962352022648744,0.395124857364932,1,2.4355643658225445
Pi1,1500,2,41,0.9162607661686047,0.395124857364932,1,2.318914512944344
Pi1,1500,2,42,0.8848262053829015,0.395124857364932,1,2.2393584936259474
Pi1,1500,2,43,0.9294790695785002,0.395124857364932,1,2.352367997744181
Pi1,1500,2,44,1.038951723520296,0.395124857364932,1,2.6294263804332973
Pi1,1500,2,45,0.8922575948306665,0.395124857364932,1,2.25816619278546
Pi1,1500,2,46,0.9085755993783404,0.395124857364932,1,2.2994645425184985
Pi1,1500,2,47,1.0233152006277264,0.395124857364932,1,2.5898527555369824
Pi1,1500,2,48,0.9679474412940766,0.395124857364932,1,2.4497255063861836
Pi1,1500,2,49,0.9949907619625922,0.395124857364932,1,2.5181679750500536
Pi1,5000,2,0,0.8757537083064117,0.395124857364932,1,2.2163974044730304
Pi1,5000,2,1,0.8754032507334264,0.395124857364932,1,2.215510450472408
Pi1,5000,2,2,0.9293792546843467,0.395124857364932,1,2.3521153816601936
Pi1,5000,2,3,0.8932905187287808,0.395124857364932,1,2.2607803636705897
Pi1,5000,2,4,0.919670847440838,0.395124857364932,1,2.327544902069885
Pi1,5000,2,5,0.9229969257000815,0.395124857364932,1,2.3359626925410413
Pi1,5000,2,6,0.8753227138714025,0.395124857364932,1,2.2153066241108847
Pi1,5000,2,7,0.8610542284363683,0.395124857364932,1,2.179195290771368
Pi1,5000,2,8,0.8847890801171369,0.395124857364932,1,2.2392645353110687
Pi1,5000,2,9,0.8957931571488734,0.395124857364932,1,2.267114155061955
Pi1,5000,2,10,0.8822630493456628,0.395124857364932,1,2.232871541490533
Pi1,5000,2,11,0.89326572265582,0.395124857364932,1,2.2607176086388607
Pi1,5000,2,12,0.9135840044984138,0.395124857364932,1,2.3121400424945673
Pi1,5000,2,13,0.8703826825311582,0.395124857364932,1,2.2028041676134906
Pi1,5000,2,14,0.8995209689644644,0.395124857364932,1,2.276548671129741
Pi1,5000,2,15,0.8593074460801933,0.395124857364932,1,2.1747744543607603
Pi1,5000,2,16,0.9251470215650356,0.395124857364932,1,2.341404253163911
Pi1,5000,2,17,0.8755827885028169,0.395124857364932,1,2.2159648328430532
Pi1,5000,2,18,0.9103267877100804,0.395124857364932,1,2.3038965297729033
Pi1,5000,2,19,0.8691968866243025,0.395124857364932,1,2.199803101280272
Pi1,5000,2,20,0.9139418117485859,0.395124857364932,1,2.3130455973932347
Pi1,5000,2,21,0.8417810556620302,0.395124857364932,1,2.1304178665848212
Pi1,5000,2,22,0.8853166461022112,0.395124857364932,1,2.240599723354141
Pi1,5000,2,23,0.8409071169147001,0.395124857364932,1,2.1282060625663184
Pi1,5000,2,24,0.8702051333788765,0.395124857364932,1,2.202354818125671
Pi1,5000,2,25,0.8930999603173937,0.395124857364932,1,2.260298089756825
Pi1,5000,2,26,0.8793858793511075,0.395124857364932,1,2.2255898685182403
Pi1,5000,2,27,0.9020203398493842,0.395124857364932,1,2.2828741928941474
Pi1,5000,2,28,0.8742169726716144,0.395124857364932,1,2.2125081638794475
Pi1,5000,2,29,0.9213132583230195,0.395124857364932,1,2.3317015903965435
Pi1,5000,2,30,0.8637453380313705,0.395124857364932,1,2.1860060736032785
Pi1,5000,2,31,0.856814664125666,0.395124857364932,1,2.1684656081617346
Pi1,5000,2,32,0.8254388991970298,0.395124857364932,1,2.0890583920784955
Pi1,5000,2,33,0.908546976775806,0.395124857364932,1,2.2993921031313
Pi1,5000,2,34,0.8963358718763272,0.395124857364932,1,2.2684876822327666
Pi1,5000,2,35,0.9050074147049716,0.395124857364932,1,2.2904340180985345
Pi1,5000,2,36,0.882921109053112,0.395124857364932,1,2.234536988994489
Pi1,5000,2,37,0.8090803050277202,0.395124857364932,1,2.0476573162808243
Pi1,5000,2,38,0.8976499918928084,0.395124857364932,1,2.2718135170720246
Pi1,5000,2,39,0.880255919637165,0.395124857364932,1,2.2277918061332507
Pi1,5000,2,40,0.8811787341343315,0.395124857364932,1,2.230127307127343
Pi1,5000,2,41,0.9004311013486186,0.395124857364932,1,2.278852075654133
Pi1,5000,2,42,0.9065281133124534,0.395124857364932,1,2.2942826714523714
Pi1,5000,2,43,0.893800650088133,0.395124857364932,1,2.2620714273681615
Pi1,5000,2,44,0.8774195377780163,0.395124857364932,1,2.220613361633291
Pi1,5000,2,45,0.8595585949387099,0.395124857364932,1,2.1754100733400152
Pi1,5000,2,46,0.9159632294059203,0.395124857364932,1,2.318161493342721
Pi1,5000,2,47,0.8435972532954661,0.395124857364932,1,2.135014382343278
Pi1,5000,2,48,0.8836237247673356,0.395124857364932,1,2.236315200871386
Pi1,5000,2,49,0.9191566690361321,0.395124857364932,1,2.3262435959254555
Pi2,500,3,0,0.42269369878341145,0.2520910194100361,1,1.6767503252302824
Pi2,500,3,1,0.5229048067428675,0.2520910194100361,1,2.0742698727095155
Pi2,500,3,2,0.5057404000492021,0.2520910194100361,1,2.0061817403601956
Pi2,500,3,3,0.5555971076104622,0.2520910194100361,1,2.203954384851613
Pi2,500,3,4,0.6043832021018812,0.2520910194100361,1,2.3974800987211204
Pi2,500,3,5,0.5485157407905817,0.2520910194100361,1,2.175863868829056
Pi2,500,3,6,0.5438397855574136,0.2520910194100361,1,2.1573151904821986
Pi2,500,3,7,0.5341983155994513,0.2520910194100361,1,2.1190692030585843
Pi2,500,3,8,0.46422312953104294,0.2520910194100361,1,1.84149015152327
Pi2,500,3,9,0.42450048394703876,0.2520910194100361,1,1.6839175189203064
Pi2,500,3,10,0.5175323787509228,0.2520910194100361,1,2.052958411458267
Pi2,500,3,11,0.5766937633511809,0.2520910194100361,1,2.2876410460825087
Pi2,500,3,12,0.4384456336950313,0.2520910194100361,1,1.7392354345708843
Pi2,500,3,13,0.49934257181260466,0.2520910194100361,1,1.9808026996804835
Pi2,500,3,14,0.4693701032741363,0.2520910194100361,1,1.861907276080657
Pi2,500,3,15,0.5370415650349296,0.2520910194100361,1,2.130347865194714
Pi2,500,3,16,0.5442409235922848,0.2520910194100361,1,2.1589064333428527
Pi2,500,3,17,0.5114679154043444,0.2520910194100361,1,2.028901769691452
Pi2,500,3,18,0.5196044492632398,0.2520910194100361,1,2.0611779446933904
Pi2,500,3,19,0.3906053731393283,0.2520910194100361,1,1.5494616748087844
Pi2,500,3,20,0.45403277738241765,0.2520910194100361,1,1.8010668465897044
Pi2,500,3,21,0.4145455750727557,0.2520910194100361,1,1.6444281753586818
Pi2,500,3,22,0.5304969983492863,0.2520910194100361,1,2.1043867393245446
Pi2,500,3,23,0.5826205823594377,0.2520910194100361,1,2.3111516773700775
Pi2,500,3,24,0.4188348514604825,0.2520910194100361,1,1.6614429678640432
Pi2,500,3,25,0.4866785970920633,0.2520910194100361,1,1.9305669762890727
Pi2,500,3,26,0.5429107078762183,0.2520910194100361,1,2.1536297054404483
Pi2,500,3,27,0.5361767359025558,0.2520910194100361,1,2.126917242658466
Pi2,500,3,28,0.639171405071019,0.2520910194100361,1,2.535478679751702
Pi2,500,3,29,0.5893836182530376,0.2520910194100361,1,2.3379794315258082
Pi2,500,3,30,0.5222054937502977,0.2520910194100361,1,2.0714958231055016
Pi2,500,3,31,0.5673985903349524,0.2520910194100361,1,2.250768756708687
Pi2,500,3,32,0.49784705568467347,0.2520910194100361,1,1.9748702546000079
Pi2,500,3,33,0.5557823914560929,0.2520910194100361,1,2.2046893727383865
Pi2,500,3,34,0.5672146890434409,0.2520910194100361,1,2.250039253166903
Pi2,500,3,35,0.5327259822475995,0.2520910194100361,1,2.113228719905724
Pi2,500,3,36,0.5410898661398243,0.2520910194100361,1,2.146406751839581
Pi2,500,3,37,0.5685701709201083,0.2520910194100361,1,2.2554162074108093
Pi2,500,3,38,0.4774715257355754,0.2520910194100361,1,1.8940441704468216
Pi2,500,3,39,0.4602023585150439,0.2520910194100361,1,1.8255404718186585
Pi2,500,3,40,0.6786518300572489,0.2520910194100361,1,2.6920904665524588
Pi2,500,3,41,0.5509537876404476,0.2520910194100361,1,2.1855351647584844
Pi2,500,3,42,0.48464256908569325,0.2520910194100361,1,1.9224904172306225
Pi2,500,3,43,0.5579122570838944,0.2520910194100361,1,2.2131381688628418
Pi2,500,3,44,0.5323956862516771,0.2520910194100361,1,2.111918494746988
Pi2,500,3,45,0.4350965297591549,0.2520910194100361,1,1.7259501380787114
Pi2,500,3,46,0.5023804181121555,0.2520910194100361,1,1.992853292782373
Pi2,500,3,47,0.4891496971603869,0.2520910194100361,1,1.9403693884261917
Pi2,500,3,48,0.45748566603416607,0.2520910194100361,1,1.8147638384929825
Pi2,500,3,49,0.5514952677531925,0.2520910194100361,1,2.18768311954883
Pi2,1500,3,0,0.3484329997005508,0.2520910194100361,1,1.3821714098184936
Pi2,1500,3,1,0.3475760359124667,0.2520910194100361,1,1.3787719876967155
Pi2,1500,3,2,0.3913297637362515,0.2520910194100361,1,1.5523352027853798
Pi2,1500,3,3,0.3680949877596251,0.2520910194100361,1,1.4601670008756003
Pi2,1500,3,4,0.3479876449697982,0.2520910194100361,1,1.3804047672312454
Pi2,1500,3,5,0.3526938577935609,0.2520910194100361,1,1.399073472029919
Pi2,1500,3,6,0.3981056386865573,0.2520910194100361,1,1.5792138871834327
Pi2,1500,3,7,0.3877158779881911,0.2520910194100361,1,1.537999564187393
Pi2,1500,3,8,0.38648802045638475,0.2520910194100361,1,1.5331288729002543
Pi2,1500,3,9,0.41726565949761135,0.2520910194100361,1,1.6552182639196367
Pi2,1500,3,10,0.4090123224790339,0.2520910194100361,1,1.6224787516677024
Pi2,1500,3,11,0.3586339191690922,0.2520910194100361,1,1.4226366334207243
Pi2,1500,3,12,0.38181176608076567,0.2520910194100361,1,1.5145790079087809
Pi2,1500,3,13,0.38137584327930824,0.2520910194100361,1,1.512849780098613
Pi2,1500,3,14,0.39191489168284266,0.2520910194100361,1,1.5546563007283392
Pi2,1500,3,15,0.40379016827082753,0.2520910194100361,1,1.6017633996475167
Pi2,1500,3,16,0.38883052993786016,0.2520910194100361,1,1.5424211891714072
Pi2,1500,3,17,0.37556407373486134,0.2520910194100361,1,1.4897955294630763
Pi2,1500,3,18,0.38145832410431585,0.2520910194100361,1,1.5131769667838055
Pi2,1500,3,19,0.3874164400945932,0.2520910194100361,1,1.5368117476031342
Pi2,1500,3,20,0.3578189671353887,0.2520910194100361,1,1.4194038644168512
Pi2,1500,3,21,0.3848070016512965,0.2520910194100361,1,1.5264605718674673
Pi2,1500,3,22,0.35052455137635113,0.2520910194100361,1,1.3904682213459139
Pi2,1500,3,23,0.3421259284577416,0.2520910194100361,1,1.3571523859057435
Pi2,1500,3,24,0.34330217864986495,0.2520910194100361,1,1.3618183601037777
Pi2,1500,3,25,0.36463770026335524,0.2520910194100361,1,1.446452559542621
Pi2,1500,3,26,0.37021222549699984,0.2520910194100361,1,1.4685657044166056
Pi2,1500,3,27,0.35275391715523446,0.2520910194100361,1,1.3993117167790343
Pi2,1500,3,28,0.3735972043260998,0.2520910194100361,1,1.4819933101957474
Pi2,1500,3,29,0.46217639513627634,0.2520910194100361,1,1.8333711221363582
Pi2,1500,3,30,0.28124976563932397,0.2520910194100361,1,1.1156675326932612
Pi2,1500,3,31,0.3335467085251497,0.2520910194100361,1,1.3231201544019413
Pi2,1500,3,32,0.41042698327151594,0.2520910194100361,1,1.6280904580894255
Pi2,1500,3,33,0.36193266453834616,0.2520910194100361,1,1.4357221664832425
Pi2,1500,3,34,0.3769650471009741,0.2520910194100361,1,1.4953529403117112
Pi2,1500,3,35,0.37314930022168374,0.2520910194100361,1,1.4802165546990056
Pi2,1500,3,36,0.3876551440043971,0.2520910194100361,1,1.5377586433329486
Pi2,1500,3,37,0.34719868192785136,0.2520910194100361,1,1.3772750919108263
Pi2,1500,3,38,0.3564508258179951,0.2520910194100361,1,1.4139766924350987
Pi2,1500,3,39,0.3853830007840625,0.2520910194100361,1,1.5287454574382189
Pi2,1500,3,40,0.39503181339957444,0.2520910194100361,1,1.5670205718714614
Pi2,1500,3,41,0.3257335120591842,0.2520910194100361,1,1.292126601024869
Pi2,1500,3,42,0.42314174278631356,0.2520910194100361,1,1.6785276356793046
Pi2,1500,3,43,0.35138973963551184,0.2520910194100361,1,1.3939002684739135
Pi2,1500,3,44,0.3550470242580144,0.2520910194100361,1,1.408408062647072
Pi2,1500,3,45,0.3214863966780383,0.2520910194100361,1,1.2752790536942051
Pi2,1500,3,46,0.4029900784260471,0.2520910194100361,1,1.5985895862897348
Pi2,1500,3,47,0.3503385626897028,0.2520910194100361,1,1.3897304374808497
Pi2,1500,3,48,0.3661764821502875,0.2520910194100361,1,1.4525566321531147
Pi2,1500,3,49,0.3917196399995359,0.2520910194100361,1,1.5538817722117593
Pi2,5000,3,0,0.2851507792679435,0.2520910194100361,1,1.1311421562548185
Pi2,5000,3,1,0.29906461314265376,0.2520910194100361,1,1.1863358474353791
Pi2,5000,3,2,0.33697192568312095,0.2520910194100361,1,1.3367073784370822
Pi2,5000,3,3,0.3123578827356899,0.2520910194100361,1,1.2390678710677405
Pi2,5000,3,4,0.29927263509811153,0.2520910194100361,1,1.187161033338251
Pi2,5000,3,5,0.2942385565758562,0.2520910194100361,1,1.1671917439362067
Pi2,5000,3,6,0.28521490301943475,0.2520910194100361,1,1.1313965237116255
Pi2,5000,3,7,0.30851939044141846,0.2520910194100361,1,1.2238412584606966
Pi2,5000,3,8,0.3198031414482178,0.2520910194100361,1,1.268601881164379
Pi2,5000,3,9,0.3095049626828845,0.2520910194100361,1,1.2277508473217857
Pi2,5000,3,10,0.3068649619177151,0.2520910194100361,1,1.2172784363198081
Pi2,5000,3,11,0.3084877440907656,0.2520910194100361,1,1.22371572304604
Pi2,5000,3,12,0.29927294610647615,0.2520910194100361,1,1.187162267052825
Pi2,5000,3,13,0.27110356421597553,0.2520910194100361,1,1.0754193657926971
Pi2,5000,3,14,0.30192007410326593,0.2520910194100361,1,1.197662950508288
Pi2,5000,3,15,0.31645881688374555,0.2520910194100361,1,1.2553355435840128
Pi2,5000,3,16,0.28400728937539327,0.2520910194100361,1,1.126606136307633
Pi2,5000,3,17,0.31052135895299493,0.2520910194100361,1,1.2317827095931553
Pi2,5000,3,18,0.2849882009685937,0.2520910194100361,1,1.1304972372103783
Pi2,5000,3,19,0.3246667535255729,0.2520910194100361,1,1.2878949606589891
Pi2,5000,3,20,0.29443557647955887,0.2520910194100361,1,1.1679732866669386
Pi2,5000,3,21,0.30950997064965896,0.2520910194100361,1,1.2277707130305529
Pi2,5000,3,22,0.33762309957450626,0.2520910194100361,1,1.3392904688339922
Pi2,5000,3,23,0.3096115332952887,0.2520910194100361,1,1.2281735938863145
Pi2,5000,3,24,0.2987531831545794,0.2520910194100361,1,1.1851004603565247
Pi2,5000,3,25,0.28048529509630704,0.2520910194100361,1,1.1126350147368262
Pi2,5000,3,26,0.2975819421082443,0.2520910194100361,1,1.180454356544195
Pi2,5000,3,27,0.3003770488639654,0.2520910194100361,1,1.1915420452776628
Pi2,5000,3,28,0.31474260599811005,0.2520910194100361,1,1.2485276418600564
Pi2,5000,3,29,0.3251929111981705,0.2520910194100361,1,1.2899821340689304
Pi2,5000,3,30,0.28981911854022835,0.2520910194100361,1,1.1496606234465894
Pi2,5000,3,31,0.29332263768671546,0.2520910194100361,1,1.1635584574697384
Pi2,5000,3,32,0.2855036718407278,0.2520910194100361,1,1.1325420179936863
Pi2,5000,3,33,0.32298832388388243,0.2520910194100361,1,1.2812369303744575
Pi2,5000,3,34,0.285092658612334,0.2520910194100361,1,1.1309116020060177
Pi2,5000,3,35,0.30944482136123025,0.2520910194100361,1,1.2275122774520815
Pi2,5000,3,36,0.2662687960116344,0.2520910194100361,1,1.0562407047850348
Pi2,5000,3,37,0.3284615937758067,0.2520910194100361,1,1.302948413412343
Pi2,5000,3,38,0.3171339413837318,0.2520910194100361,1,1.2580136417628618
Pi2,5000,3,39,0.28987680529563425,0.2520910194100361,1,1.149889456490864
Pi2,5000,3,40,0.3073068584471991,0.2520910194100361,1,1.219031360840952
Pi2,5000,3,41,0.31227991398362137,0.2520910194100361,1,1.2387585829691363
Pi2,5000,3,42,0.3221993854532289,0.2520910194100361,1,1.2781073526826388
Pi2,5000,3,43,0.2856900078056904,0.2520910194100361,1,1.1332811794497297
Pi2,5000,3,44,0.29170732369091285,0.2520910194100361,1,1.157150795667335
