game,repeat,method,bound,true_loss,covered,ratio_L
0,39,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,39,I2_B,0.3431115538661725,0.24977955816733002,1,1.373657461737995
0,39,PDIS,0.5075207230312236,0.24977955816733002,1,2.0318745327078767
0,39,DR,0.7558113200490716,0.24977955816733002,1,3.025913431805918
0,39,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,40,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,40,I2_B,0.36441894767858557,0.24977955816733002,1,1.4589622559683502
0,40,PDIS,0.4580869264359969,0.24977955816733002,1,1.8339648360220075
0,40,DR,0.7208472183952014,0.24977955816733002,1,2.8859335955438676
0,40,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,41,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,41,I2_B,0.3757160324587899,0.24977955816733002,1,1.504190475855889
0,41,PDIS,0.5486531609880266,0.24977955816733002,1,2.1965494895321975
0,41,DR,0.7836729164059729,0.24977955816733002,1,3.1374581737428726
0,41,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,42,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,42,I2_B,0.3952482701600445,0.24977955816733002,1,1.5823883790172428
0,42,PDIS,0.46822266899795284,0.24977955816733002,1,1.8745435872870166
0,42,DR,0.7207399030079354,0.24977955816733002,1,2.8855039551519424
0,42,robust_sim_lemma,0.9904280757916342,0.24977955816733002,1,3.9652086946528096
0,43,I2_O,0.2533189915075376,0.24977955816733002,1,1.01417022820513
0,43,I2_B,0.34988725920392033,0.24977955816733002,1,1.4007842025628336
