bound_type,game,repeat,Bhat,true_loss,covered,ratio_L
empirical_bernstein,1,33,0.438994301585937,0.37859862157451374,1,1.1595242997986894
hoeffding,1,33,0.5069210130761063,0.37859862157451374,1,1.3389404614520943
clipped_empirical_bernstein,1,33,0.432729422649127,0.37859862157451374,1,1.1429767516043625
naive_plugin,1,33,0.37887048302654397,0.37859862157451374,1,1.000718073010672
empirical_bernstein,1,34,0.44937330754035393,0.37859862157451374,1,1.1869385727594646
hoeffding,1,34,0.5170378777062922,0.37859862157451374,1,1.365662335367303
clipped_empirical_bernstein,1,34,0.44235117278895164,0.37859862157451374,1,1.1683908698592302
naive_plugin,1,34,0.3889873476567299,0.37859862157451374,1,1.0274399469258804
empirical_bernstein,1,35,0.4349988364684248,0.37859862157451374,1,1.1489709990473662
hoeffding,1,35,0.5019275780646115,0.37859862157451374,1,1.3257512031533503
clipped_empirical_bernstein,1,35,0.4279354654600613,0.37859862157451374,1,1.1303143780090001
naive_plugin,1,35,0.3738770480150492,0.37859862157451374,0,0.9875288147119275
empirical_bernstein,1,36,0.43547757595293174,0.37859862157451374,1,1.1502355030820506
hoeffding,1,36,0.5026536642259881,0.37859862157451374,1,1.3276690288399757
clipped_empirical_bernstein,1,36,0.42948740487970327,0.37859862157451374,1,1.1344135461813187
naive_plugin,1,36,0.3746031341764258,0.37859862157451374,0,0.9894466403985532
empirical_bernstein,1,37,0.44502490920561305,0.37859862157451374,1,1.1754530625464141
hoeffding,1,37,0.511794759278417,0.37859862157451374,1,1.3518135833404992
clipped_empirical_bernstein,1,37,0.43950656589354414,0.37859862157451374,1,1.1608773536092836
naive_plugin,1,37,0.3837442292288547,0.37859862157451374,1,1.0135911948990766
empirical_bernstein,1,38,0.49834293778909977,0.37859862157451374,1,1.3162830221531026
hoeffding,1,38,0.5615152310075787,0.37859862157451374,1,1.4831412451327806
clipped_empirical_bernstein,1,38,0.4922814975249969,0.37859862157451374,1,1.3002728205340512
naive_plugin,1,38,0.4334647009580164,0.37859862157451374,1,1.1449188566913582
empirical_bernstein,1,39,0.4764652017897121,0.37859862157451374,1,1.2584969269253845
hoeffding,1,39,0.5409771384478369,0.37859862157451374,1,1.4288935765218171
clipped_empirical_bernstein,1,39,0.469582204797356,0.37859862157451374,1,1.2403167313300305
naive_plugin,1,39,0.4129266083982746,0.37859862157451374,1,1.0906711880803945
empirical_bernstein,1,40,0.48754500370037507,0.37859862157451374,1,1.2877622260555934
hoeffding,1,40,0.5526841156996523,0.37859862157451374,1,1.4598154462400121
clipped_empirical_bernstein,1,40,0.48224535090933773,0.37859862157451374,1,1.2737641487012779
naive_plugin,1,40,0.42463358565008996,0.37859862157451374,1,1.1215930577985898
empirical_bernstein,1,41,0.4399596202189105,0.37859862157451374,1,1.1620740149269666
hoeffding,1,41,0.5065202633186021,0.37859862157451374,1,1.337881953220243
clipped_empirical_bernstein,1,41,0.4327440251935127,0.37859862157451374,1,1.1430153215926127
naive_plugin,1,41,0.3784697332690398,0.37859862157451374,0,0.9996595647788207
empirical_bernstein,1,42,0.4250432339709853,0.37859862157451374,1,1.122675069981285
hoeffding,1,42,0.4933503823057769,0.37859862157451374,1,1.3030960869694512
clipped_empirical_bernstein,1,42,0.4203626122040189,0.37859862157451374,1,1.1103120514697526
naive_plugin,1,42,0.3652998522562146,0.37859862157451374,0,0.9648736985280287
empirical_bernstein,1,43,0.3866132370694552,0.37859862157451374,1,1.0211691618464176
hoeffding,1,43,0.45802355677825013,0.37859862157451374,1,1.2097866465372336
clipped_empirical_bernstein,1,43,0.38002283270586956,0.37859862157451374,1,1.0037617969273973
naive_plugin,1,43,0.32997302672868783,0.37859862157451374,0,0.8715642580958112
empirical_bernstein,1,44,0.43561818180212664,0.37859862157451374,1,1.1506068880823714
hoeffding,1,44,0.5031011958518267,0.37859862157451374,1,1.3288511029425631
clipped_empirical_bernstein,1,44,0.42969588592642505,0.37859862157451374,1,1.1349642112784466
naive_plugin,1,44,0.37505066580226437,0.37859862157451374,0,0.9906287145011407
empirical_bernstein,1,45,0.4619727448376957,0.37859862157451374,1,1.2202177147831288
hoeffding,1,45,0.5283543523466485,0.37859862157451374,1,1.3955527628424307
clipped_empirical_bernstein,1,45,0.45584991694467486,0.37859862157451374,1,1.204045368810084
naive_plugin,1,45,0.4003038222970862,0.37859862157451374,1,1.057330374401008
empirical_bernstein,1,46,0.4278842194654713,0.37859862157451374,1,1.130179020953613
hoeffding,1,46,0.49601645067310496,0.37859862157451374,1,1.3101380258868207
clipped_empirical_bernstein,1,46,0.4225912139789481,0.37859862157451374,1,1.1161985012557052
naive_plugin,1,46,0.36796592062354266,0.37859862157451374,0,0.9719156374453983
empirical_bernstein,1,47,0.4637131486380812,0.37859862157451374,1,1.2248146776382696
hoeffding,1,47,0.529847561787639,0.37859862157451374,1,1.3994968063647777
clipped_empirical_bernstein,1,47,0.4578334834757653,0.37859862157451374,1,1.2092846021777102
naive_plugin,1,47,0.4017970317380767,0.37859862157451374,1,1.061274417923355
empirical_bernstein,1,48,0.45563253015294886,0.37859862157451374,1,1.203471180793176
hoeffding,1,48,0.5215237025460728,0.37859862157451374,1,1.3775108329163035
clipped_empirical_bernstein,1,48,0.44964258966937387,0.37859862157451374,1,1.18764983295344
naive_plugin,1,48,0.3934731724965106,0.37859862157451374,1,1.0392884444748813
empirical_bernstein,1,49,0.4691548380553075,0.37859862157451374,1,1.2391879191323758
hoeffding,1,49,0.5344811579590827,0.37859862157451374,1,1.4117356152441485
clipped_empirical_bernstein,1,49,0.46289094475296516,0.37859862157451374,1,1.2226429743137917
naive_plugin,1,49,0.4064306279095204,0.37859862157451374,1,1.0735132268027259
empirical_bernstein,2,0,0.3910838302487827,0.3035861563041043,1,1.2882136491659764
hoeffding,2,0,0.4585255825389022,0.3035861563041043,1,1.5103639379379146
clipped_empirical_bernstein,2,0,0.3802286676542496,0.3035861563041043,1,1.2524572012215602
naive_plugin,2,0,0.33289779794666274,0.3035861563041043,1,1.0965513118233126
empirical_bernstein,2,1,0.37155673389909316,0.3035861563041043,1,1.2238922170314719
hoeffding,2,1,0.44032668755617044,0.3035861563041043,1,1.4504175451106283
clipped_empirical_bernstein,2,1,0.36868275931429323,0.3035861563041043,1,1.2144254659128173
naive_plugin,2,1,0.314698902963931,0.3035861563041043,1,1.0366049189960262
empirical_bernstein,2,2,0.3623807084204898,0.3035861563041043,1,1.193666775956314
hoeffding,2,2,0.431770509495073,0.3035861563041043,1,1.4222338552966347
clipped_empirical_bernstein,2,2,0.35263241928344374,0.3035861563041043,1,1.1615563225162662
naive_plugin,2,2,0.30614272490283356,0.3035861563041043,1,1.0084212291820327
empirical_bernstein,2,3,0.36783433684269434,0.3035861563041043,1,1.2116307980599492
hoeffding,2,3,0.4368889651511983,0.3035861563041043,1,1.4390938324393279
clipped_empirical_bernstein,2,3,0.358796525073544,0.3035861563041043,1,1.1818606271167882
naive_plugin,2,3,0.31126118055895885,0.3035861563041043,1,1.0252812063247259
empirical_bernstein,2,4,0.3723594530263872,0.3035861563041043,1,1.2265363399950036
hoeffding,2,4,0.44104904686779794,0.3035861563041043,1,1.452796966229238
clipped_empirical_bernstein,2,4,0.36216822682349553,0.3035861563041043,1,1.1929668705338106
naive_plugin,2,4,0.3154212622755585,0.3035861563041043,1,1.038984340114636
empirical_bernstein,2,5,0.37118697053881805,0.3035861563041043,1,1.2226742321115511
hoeffding,2,5,0.4411699478270511,0.3035861563041043,1,1.4531952088919635
clipped_empirical_bernstein,2,5,0.3614510614592749,0.3035861563041043,1,1.190604558058988
naive_plugin,2,5,0.31554216323481166,0.3035861563041043,1,1.0393825827773615
empirical_bernstein,2,6,0.3670957550916103,0.3035861563041043,1,1.2091979409096902
hoeffding,2,6,0.4362149047042585,0.3035861563041043,1,1.4368735057447715
clipped_empirical_bernstein,2,6,0.3595497702762816,0.3035861563041043,1,1.1843417850585987
naive_plugin,2,6,0.31058712011201906,0.3035861563041043,1,1.0230608796301695
empirical_bernstein,2,7,0.3730364849534384,0.3035861563041043,1,1.2287664546197727
hoeffding,2,7,0.4419859526586757,0.3035861563041043,1,1.455883094405449
clipped_empirical_bernstein,2,7,0.36289050166285264,0.3035861563041043,1,1.1953460134043226
naive_plugin,2,7,0.31635816806643624,0.3035861563041043,1,1.042070468290847
empirical_bernstein,2,8,0.35529035190885344,0.3035861563041043,1,1.1703114405287858
hoeffding,2,8,0.42547407089504896,0.3035861563041043,1,1.4014936519992325
clipped_empirical_bernstein,2,8,0.346703695459561,0.3035861563041043,1,1.142027356189014
naive_plugin,2,8,0.2998462863028095,0.3035861563041043,0,0.9876810258846305
empirical_bernstein,2,9,0.3383603360686917,0.3035861563041043,1,1.1145446821025458
hoeffding,2,9,0.4103818316700901,0.3035861563041043,1,1.351780452264786
clipped_empirical_bernstein,2,9,0.3295902826287224,0.3035861563041043,1,1.0856564958073043
naive_plugin,2,9,0.2847540470778507,0.3035861563041043,0,0.937967826150184
empirical_bernstein,2,10,0.3865246051413763,0.3035861563041043,1,1.2731957538742051
hoeffding,2,10,0.45495100930775567,0.3035861563041043,1,1.4985894444146795
clipped_empirical_bernstein,2,10,0.3780231552300148,0.3035861563041043,1,1.2451923362781616
naive_plugin,2,10,0.3293232247155162,0.3035861563041043,1,1.0847768183000774
empirical_bernstein,2,11,0.33717169637224625,0.3035861563041043,1,1.1106293530542253
hoeffding,2,11,0.40907120760737037,0.3035861563041043,1,1.3474633118566874
clipped_empirical_bernstein,2,11,0.32939055310862264,0.3035861563041043,1,1.0849985951884773
naive_plugin,2,11,0.2834434230151309,0.3035861563041043,0,0.9336506857420855
empirical_bernstein,2,12,0.3359235607479746,0.3035861563041043,1,1.1065180469279294
hoeffding,2,12,0.4081114384939861,0.3035861563041043,1,1.344301872860033
clipped_empirical_bernstein,2,12,0.3280155827205524,0.3035861563041043,1,1.0804695006974463
naive_plugin,2,12,0.2824836539017467,0.3035861563041043,0,0.930489246745431
empirical_bernstein,2,13,0.37474003633239156,0.3035861563041043,1,1.234377881042151
hoeffding,2,13,0.44380211472609704,0.3035861563041043,1,1.4618654556880963
clipped_empirical_bernstein,2,13,0.3716652119445593,0.3035861563041043,1,1.2242495391399197
naive_plugin,2,13,0.3181743301338576,0.3035861563041043,1,1.0480528295734943
empirical_bernstein,2,14,0.3320764314570382,0.3035861563041043,1,1.0938457652344167
hoeffding,2,14,0.4043705682628898,0.3035861563041043,1,1.331979604029866
clipped_empirical_bernstein,2,14,0.32341826573603294,0.3035861563041043,1,1.0653261323683767
naive_plugin,2,14,0.27874278367065036,0.3035861563041043,0,0.9181669779152638
empirical_bernstein,2,15,0.3868115918938478,0.3035861563041043,1,1.2741410761377934
hoeffding,2,15,0.4550674250739656,0.3035861563041043,1,1.4989729130406113
clipped_empirical_bernstein,2,15,0.37735274777601874,0.3035861563041043,1,1.2429840423883556
naive_plugin,2,15,0.32943964048172614,0.3035861563041043,1,1.0851602869260093
empirical_bernstein,2,16,0.35025398247233847,0.3035861563041043,1,1.1537218519328223
hoeffding,2,16,0.42076235721110966,0.3035861563041043,1,1.3859734657651162
clipped_empirical_bernstein,2,16,0.3420917815872951,0.3035861563041043,1,1.126835906327097
naive_plugin,2,16,0.2951345726188702,0.3035861563041043,0,0.972160839650514
empirical_bernstein,2,17,0.37476505584382136,0.3035861563041043,1,1.2344602942580052
hoeffding,2,17,0.4435618063898243,0.3035861563041043,1,1.4610738901595548
clipped_empirical_bernstein,2,17,0.36582514800552274,0.3035861563041043,1,1.2050126147355456
naive_plugin,2,17,0.31793402179758484,0.3035861563041043,1,1.0472612640449528
empirical_bernstein,2,18,0.3437743621117454,0.3035861563041043,1,1.1323782556388517
hoeffding,2,18,0.4152687083913318,0.3035861563041043,1,1.3678776181590913
clipped_empirical_bernstein,2,18,0.3354328420351279,0.3035861563041043,1,1.1049016401759855
naive_plugin,2,18,0.28964092379909234,0.3035861563041043,0,0.9540649920444892
empirical_bernstein,2,19,0.4086460997533646,0.3035861563041043,1,1.3460630245076821
hoeffding,2,19,0.4751516717173931,0.3035861563041043,1,1.5651295747538319
clipped_empirical_bernstein,2,19,0.3993261277615199,0.3035861563041043,1,1.3153634296865375
naive_plugin,2,19,0.34952388712515364,0.3035861563041043,1,1.1513169486392298
empirical_bernstein,2,20,0.3478429359766973,0.3035861563041043,1,1.1457799664233066
hoeffding,2,20,0.4179096750849153,0.3035861563041043,1,1.376576851107441
clipped_empirical_bernstein,2,20,0.33820871941925623,0.3035861563041043,1,1.1140452632513003
naive_plugin,2,20,0.29228189049267583,0.3035861563041043,0,0.962764224992839
empirical_bernstein,2,21,0.3695639922339431,0.3035861563041043,1,1.2173282099983123
hoeffding,2,21,0.43870306544347315,0.3035861563041043,1,1.4450694023215649
clipped_empirical_bernstein,2,21,0.36039985808661207,0.3035861563041043,1,1.1871419384670396
naive_plugin,2,21,0.3130752808512337,0.3035861563041043,1,1.0312567762069629
empirical_bernstein,2,22,0.38308551023575355,0.3035861563041043,1,1.2618675202436247
hoeffding,2,22,0.451241704191999,0.3035861563041043,1,1.4863711497436898
clipped_empirical_bernstein,2,22,0.3751641944308915,0.3035861563041043,1,1.2357750399365608
naive_plugin,2,22,0.32561391959975955,0.3035861563041043,1,1.0725585236290878
empirical_bernstein,2,23,0.36238846703757666,0.3035861563041043,1,1.1936923325139033
hoeffding,2,23,0.4316929961049397,0.3035861563041043,1,1.4219785294574168
clipped_empirical_bernstein,2,23,0.35234493112194715,0.3035861563041043,1,1.160609348632488
naive_plugin,2,23,0.3060652115127003,0.3035861563041043,1,1.0081659033428148
empirical_bernstein,2,24,0.37567265029500674,0.3035861563041043,1,1.2374498721170044
hoeffding,2,24,0.4439155233826618,0.3035861563041043,1,1.4622390190216337
clipped_empirical_bernstein,2,24,0.3669092531286428,0.3035861563041043,1,1.2085836113063975
naive_plugin,2,24,0.3182877387904224,0.3035861563041043,1,1.0484263929070317
empirical_bernstein,2,25,0.36565453317188995,0.3035861563041043,1,1.204450616666497
hoeffding,2,25,0.43571350604078674,0.3035861563041043,1,1.4352219196857237
clipped_empirical_bernstein,2,25,0.3569702255961701,0.3035861563041043,1,1.1758448736331397
naive_plugin,2,25,0.3100857214485473,0.3035861563041043,1,1.0214092935711216
empirical_bernstein,2,26,0.36169822244022193,0.3035861563041043,1,1.1914186959101862
hoeffding,2,26,0.43126398088494566,0.3035861563041043,1,1.4205653714095765
clipped_empirical_bernstein,2,26,0.3518990686958496,0.3035861563041043,1,1.1591406965980027
naive_plugin,2,26,0.3056361962927062,0.3035861563041043,1,1.0067527452949745
empirical_bernstein,2,27,0.38244044003899663,0.3035861563041043,1,1.2597426862109729
hoeffding,2,27,0.4507242804621628,0.3035861563041043,1,1.484666777791637
clipped_empirical_bernstein,2,27,0.3729667587455468,0.3035861563041043,1,1.2285367794305597
naive_plugin,2,27,0.32509649586992334,0.3035861563041043,1,1.070854151677035
empirical_bernstein,2,28,0.3596989020141013,0.3035861563041043,1,1.1848330187157432
hoeffding,2,28,0.4300706186398623,0.3035861563041043,1,1.4166344864851401
clipped_empirical_bernstein,2,28,0.351186249515999,0.3035861563041043,1,1.1567927002712646
naive_plugin,2,28,0.30444283404762285,0.3035861563041043,1,1.002821860370538
empirical_bernstein,2,29,0.3562878614770352,0.3035861563041043,1,1.1735971949924464
hoeffding,2,29,0.42643235667416945,0.3035861563041043,1,1.404650204955358
clipped_empirical_bernstein,2,29,0.3474321095797585,0.3035861563041043,1,1.144426721591789
naive_plugin,2,29,0.30080457208193,0.3035861563041043,0,0.990837578840756
empirical_bernstein,2,30,0.3642571534813485,0.3035861563041043,1,1.1998477068778777
hoeffding,2,30,0.43332881462787726,0.3035861563041043,1,1.4273668467076241
clipped_empirical_bernstein,2,30,0.35362596514394434,0.3035861563041043,1,1.1648290206939307
naive_plugin,2,30,0.3077010300356378,0.3035861563041043,1,1.0135542205930221
empirical_bernstein,2,31,0.3347593711539577,0.3035861563041043,1,1.1026832554862185
hoeffding,2,31,0.4064473860271396,0.3035861563041043,1,1.3388205541889022
clipped_empirical_bernstein,2,31,0.3276426907005692,0.3035861563041043,1,1.0792412101043478
naive_plugin,2,31,0.28081960143490015,0.3035861563041043,0,0.9250079280743001
empirical_bernstein,2,32,0.3770267941774226,0.3035861563041043,1,1.241910364976433
hoeffding,2,32,0.4462256729299698,0.3035861563041043,1,1.4698485542370467
clipped_empirical_bernstein,2,32,0.36815355063602495,0.3035861563041043,1,1.2126822748374702
naive_plugin,2,32,0.32059788833773034,0.3035861563041043,1,1.0560359281224447
empirical_bernstein,2,33,0.367629285369936,0.3035861563041043,1,1.2109553671534325
hoeffding,2,33,0.43675913167387703,0.3035861563041043,1,1.4386661664386715
clipped_empirical_bernstein,2,33,0.3580155274385371,0.3035861563041043,1,1.1792880538330954
naive_plugin,2,33,0.3111313470816376,0.3035861563041043,1,1.0248535403240695
empirical_bernstein,2,34,0.3593890809162489,0.3035861563041043,1,1.1838124810811412
hoeffding,2,34,0.429164014889872,0.3035861563041043,1,1.4136481719541107
clipped_empirical_bernstein,2,34,0.34991738450220783,0.3035861563041043,1,1.1526131124098202
naive_plugin,2,34,0.30353623029763255,0.3035861563041043,0,0.9998355458395087
empirical_bernstein,2,35,0.3615119178093674,0.3035861563041043,1,1.1908050163105544
hoeffding,2,35,0.43219701828072343,0.3035861563041043,1,1.4236387572554157
clipped_empirical_bernstein,2,35,0.3517460087230622,0.3035861563041043,1,1.158636523500485
naive_plugin,2,35,0.306569233688484,0.3035861563041043,1,1.0098261311408137
empirical_bernstein,2,36,0.36323836898038303,0.3035861563041043,1,1.1964918736825558
hoeffding,2,36,0.4325293889760481,0.3035861563041043,1,1.4247335723134242
clipped_empirical_bernstein,2,36,0.35391114701879484,0.3035861563041043,1,1.165768397766727
naive_plugin,2,36,0.30690160438380865,0.3035861563041043,1,1.0109209461988222
empirical_bernstein,2,37,0.36129303698311516,0.3035861563041043,1,1.1900840320966595
hoeffding,2,37,0.4308318920717276,0.3035861563041043,1,1.4191420890752358
clipped_empirical_bernstein,2,37,0.35228519598872277,0.3035861563041043,1,1.1604125836220158
naive_plugin,2,37,0.3052041074794882,0.3035861563041043,1,1.0053294629606337
empirical_bernstein,2,38,0.3957465332648941,0.3035861563041043,1,1.303572396326505
hoeffding,2,38,0.4631705865864416,0.3035861563041043,1,1.5256643854421363
clipped_empirical_bernstein,2,38,0.3862103202040861,0.3035861563041043,1,1.2721605125406859
naive_plugin,2,38,0.33754280199420217,0.3035861563041043,1,1.1118517593275343
empirical_bernstein,2,39,0.3476551004993398,0.3035861563041043,1,1.1451612442798325
hoeffding,2,39,0.418933947248609,0.3035861563041043,1,1.3799507604324357
clipped_empirical_bernstein,2,39,0.33934312550965423,0.3035861563041043,1,1.117781949087731
naive_plugin,2,39,0.29330616265636955,0.3035861563041043,0,0.9661381343178337
empirical_bernstein,2,40,0.36477718171167645,0.3035861563041043,1,1.2015606579447473
hoeffding,2,40,0.43471269869465623,0.3035861563041043,1,1.4319253024805307
clipped_empirical_bernstein,2,40,0.35500162966437104,0.3035861563041043,1,1.16936040162768
naive_plugin,2,40,0.3090849141024168,0.3035861563041043,1,1.0181126763659287
empirical_bernstein,2,41,0.31801555883284865,0.3035861563041043,1,1.047529843601598
hoeffding,2,41,0.391827352370961,0.3035861563041043,1,1.2906627796903392
clipped_empirical_bernstein,2,41,0.3067078942790346,0.3035861563041043,1,1.0102828732803062
naive_plugin,2,41,0.26619956777872156,0.3035861563041043,0,0.876850153575737
empirical_bernstein,2,42,0.36397413784729854,0.3035861563041043,1,1.1989154653109517
hoeffding,2,42,0.4339164985438376,0.3035861563041043,1,1.429302652750676
clipped_empirical_bernstein,2,42,0.3544295877268611,0.3035861563041043,1,1.167476119602195
naive_plugin,2,42,0.3082887139515982,0.3035861563041043,1,1.015490026636074
empirical_bernstein,2,43,0.3753948535566444,0.3035861563041043,1,1.2365348213724505
hoeffding,2,43,0.4445743757516133,0.3035861563041043,1,1.4644092509484528
clipped_empirical_bernstein,2,43,0.36732273402440985,0.3035861563041043,1,1.2099455999451443
naive_plugin,2,43,0.31894659115937385,0.3035861563041043,1,1.0505966248338507
empirical_bernstein,2,44,0.3865805355997875,0.3035861563041043,1,1.2733799864462436
hoeffding,2,44,0.4538792998417443,0.3035861563041043,1,1.495059278615756
clipped_empirical_bernstein,2,44,0.3824577839269219,0.3035861563041043,1,1.259799816246599
naive_plugin,2,44,0.32825151524950485,0.3035861563041043,1,1.081246652501154
empirical_bernstein,2,45,0.390090589257635,0.3035861563041043,1,1.2849419552151076
hoeffding,2,45,0.45785132043427595,0.3035861563041043,1,1.5081429469914405
clipped_empirical_bernstein,2,45,0.3820245760344146,0.3035861563041043,1,1.2583728477122587
naive_plugin,2,45,0.3322235358420365,0.3035861563041043,1,1.0943303208768385
empirical_bernstein,2,46,0.3714236651892616,0.3035861563041043,1,1.2234538943113205
hoeffding,2,46,0.43985548292521437,0.3035861563041043,1,1.4488654169217392
clipped_empirical_bernstein,2,46,0.36203860552709394,0.3035861563041043,1,1.192539903448158
naive_plugin,2,46,0.3142276983329749,0.3035861563041043,1,1.0350527908071372
empirical_bernstein,2,47,0.37018495942522833,0.3035861563041043,1,1.219373649747097
hoeffding,2,47,0.43991232053249174,0.3035861563041043,1,1.4490526376038986
clipped_empirical_bernstein,2,47,0.3615085064668302,0.3035861563041043,1,1.1907937794920553
naive_plugin,2,47,0.3142845359402523,0.3035861563041043,1,1.0352400114892966
empirical_bernstein,2,48,0.3979636234124391,0.3035861563041043,1,1.310875397802383
hoeffding,2,48,0.4651357334421293,0.3035861563041043,1,1.5321374963362944
clipped_empirical_bernstein,2,48,0.3887307963700809,0.3035861563041043,1,1.2804628547709094
naive_plugin,2,48,0.33950794884988983,0.3035861563041043,1,1.1183248702216924
empirical_bernstein,2,49,0.3546994030030867,0.3035861563041043,1,1.1683648797469603
hoeffding,2,49,0.42475102795253633,0.3035861563041043,1,1.3991119790293085
clipped_empirical_bernstein,2,49,0.346961882700466,0.3035861563041043,1,1.1428778140756588
naive_plugin,2,49,0.2991232433602969,0.3035861563041043,0,0.9852993529147064
empirical_bernstein,3,0,0.4506293985745161,0.3640601434723735,1,1.2377883343022742
hoeffding,3,0,0.5247728380856596,0.3640601434723735,1,1.4414454520630098
clipped_empirical_bernstein,3,0,0.4437530901811489,0.3640601434723735,1,1.2189004980019815
naive_plugin,3,0,0.38600770283902014,0.3640601434723735,1,1.0602855318281006
empirical_bernstein,3,1,0.44191510795769867,0.3640601434723735,1,1.2138519304605866
hoeffding,3,1,0.5163860536120792,0.3640601434723735,1,1.4184086417338484
clipped_empirical_bernstein,3,1,0.43605100321713014,0.3640601434723735,1,1.1977444140358628
naive_plugin,3,1,0.3776209183654397,0.3640601434723735,1,1.037248721498939
empirical_bernstein,3,2,0.4139168653618633,0.3640601434723735,1,1.1369463886212887
hoeffding,3,2,0.4904291762131941,0.3640601434723735,1,1.347110319562927
clipped_empirical_bernstein,3,2,0.4082685564700529,0.3640601434723735,1,1.121431619995596
naive_plugin,3,2,0.3516640409665546,0.3640601434723735,0,0.9659503993280179
empirical_bernstein,3,3,0.4535733373058318,0.3640601434723735,1,1.2458747419579892
hoeffding,3,3,0.5261878913483846,0.3640601434723735,1,1.445332318802193
clipped_empirical_bernstein,3,3,0.4491221802616533,0.3640601434723735,1,1.233648308705165
naive_plugin,3,3,0.38742275610174515,0.3640601434723735,1,1.0641723985672837
empirical_bernstein,3,4,0.389458643610773,0.3640601434723735,1,1.069764572128525
hoeffding,3,4,0.46725151523810626,0.3640601434723735,1,1.2834459459953584
clipped_empirical_bernstein,3,4,0.383526136172611,0.3640601434723735,1,1.0534691672495995
naive_plugin,3,4,0.3284863799914668,0.3640601434723735,0,0.9022860257604491
empirical_bernstein,3,5,0.4199142690685205,0.3640601434723735,1,1.1534200504988414
hoeffding,3,5,0.4953215825895342,0.3640601434723735,1,1.3605487759939903
clipped_empirical_bernstein,3,5,0.4146967108205706,0.3640601434723735,1,1.1390884672659578
naive_plugin,3,5,0.3565564473428947,0.3640601434723735,0,0.979388855759081
empirical_bernstein,3,6,0.41435043595915494,0.3640601434723735,1,1.138137319859068
hoeffding,3,6,0.49093751798627666,0.3640601434723735,1,1.348506632183787
clipped_empirical_bernstein,3,6,0.40857348866210935,0.3640601434723735,1,1.1222692074039513
naive_plugin,3,6,0.3521723827396372,0.3640601434723735,0,0.9673467119488778
empirical_bernstein,3,7,0.4550146976035177,0.3640601434723735,1,1.2498338688317479
hoeffding,3,7,0.5285287283929672,0.3640601434723735,1,1.4517621274108912
clipped_empirical_bernstein,3,7,0.44875596080477587,0.3640601434723735,1,1.2326423775054889
naive_plugin,3,7,0.38976359314632775,0.3640601434723735,1,1.070602207175982
empirical_bernstein,3,8,0.4557122278430502,0.3640601434723735,1,1.2517498441233013
hoeffding,3,8,0.5297344289278871,0.3640601434723735,1,1.4550739443085612
clipped_empirical_bernstein,3,8,0.4499394196784223,0.3640601434723735,1,1.235893101032538
naive_plugin,3,8,0.3909692936812477,0.3640601434723735,1,1.073914024073652
empirical_bernstein,3,9,0.45811685402738583,0.3640601434723735,1,1.2583548686706207
hoeffding,3,9,0.5319262949314444,0.3640601434723735,1,1.4610945594263036
clipped_empirical_bernstein,3,9,0.45169610327810067,0.3640601434723735,1,1.2407183576039473
naive_plugin,3,9,0.3931611596848049,0.3640601434723735,1,1.0799346391913944
empirical_bernstein,3,10,0.44482637155789845,0.3640601434723735,1,1.2218485861022408
hoeffding,3,10,0.5198140663670131,0.3640601434723735,1,1.4278247033829974
clipped_empirical_bernstein,3,10,0.4400722237386651,0.3640601434723735,1,1.2087898981231373
naive_plugin,3,10,0.38104893112037364,0.3640601434723735,1,1.0466647831480882
empirical_bernstein,3,11,0.4187194634382983,0.3640601434723735,1,1.1501381597133624
hoeffding,3,11,0.4940425248707433,0.3640601434723735,1,1.3570354616646836
clipped_empirical_bernstein,3,11,0.4111616284557541,0.3640601434723735,1,1.1293783069306373
naive_plugin,3,11,0.3552773896241038,0.3640601434723735,0,0.9758755414297744
empirical_bernstein,3,12,0.41553481404886666,0.3640601434723735,1,1.1413905682877898
hoeffding,3,12,0.4915087989341116,0.3640601434723735,1,1.350075826060343
clipped_empirical_bernstein,3,12,0.40970074660677885,0.3640601434723735,1,1.125365558281358
naive_plugin,3,12,0.3527436636874721,0.3640601434723735,0,0.9689159058254337
empirical_bernstein,3,13,0.38687489814722875,0.3640601434723735,1,1.0626675429429053
hoeffding,3,13,0.46529075389346364,0.3640601434723735,1,1.2780601288994766
clipped_empirical_bernstein,3,13,0.3814809322058079,0.3640601434723735,1,1.047851403252431
naive_plugin,3,13,0.32652561864682417,0.3640601434723735,0,0.8969002086645675
empirical_bernstein,3,14,0.4413860550378788,0.3640601434723735,1,1.2123987284847433
hoeffding,3,14,0.5154621273926238,0.3640601434723735,1,1.4158708022146878
clipped_empirical_bernstein,3,14,0.43504160764426203,0.3640601434723735,1,1.194971807391146
naive_plugin,3,14,0.3766969921459843,0.3640601434723735,1,1.0347108819797786
empirical_bernstein,3,15,0.41576056576169224,0.3640601434723735,1,1.1420106628432454
hoeffding,3,15,0.4918833103037677,0.3640601434723735,1,1.3511045334768814
clipped_empirical_bernstein,3,15,0.410459484738602,0.3640601434723735,1,1.1274496593438537
naive_plugin,3,15,0.3531181750571282,0.3640601434723735,0,0.9699446132419722
empirical_bernstein,3,16,0.4343461280174307,0.3640601434723735,1,1.1930614647202953
hoeffding,3,16,0.5087108356783989,0.3640601434723735,1,1.3973263615905875
clipped_empirical_bernstein,3,16,0.42808215911830444,0.3640601434723735,1,1.175855601866479
naive_plugin,3,16,0.3699457004317595,0.3640601434723735,1,1.0161664413556786
