game,repeat,bound_type,Bhat,Bhat_capped,true_loss,Rmax,covered,ratio_L,ratio_Rmax
2,18,jensen_eb,0.5261239148854573,0.5261239148854573,0.4300726413907547,3.9205817301993684,1,1.2233373254901665,0.1341953697413937
2,18,jensen_hoeffding,0.9623382410067802,0.9623382410067802,0.4300726413907547,3.9205817301993684,1,2.2376179007685835,0.24545802312807383
2,18,raw_plugin_mean,0.41947304667688096,0.41947304667688096,0.4300726413907547,3.9205817301993684,0,0.975353943278984,0.10699255251989098
2,18,exact_value_eb,0.5253426538674423,0.5253426538674423,0.4300726413907547,3.9205817301993684,1,1.2215207462827828,0.1339960980333211
2,19,jensen_eb,0.5328596754609423,0.5328596754609423,0.4300726413907547,3.9205817301993684,1,1.2389992391466667,0.1359134210508718
2,19,jensen_hoeffding,0.9688106186509933,0.9688106186509933,0.4300726413907547,3.9205817301993684,1,2.252667399437652,0.24710889488375173
2,19,raw_plugin_mean,0.4259454243210941,0.4259454243210941,0.4300726413907547,3.9205817301993684,0,0.990403441948053,0.10864342427556893
2,19,exact_value_eb,0.5319746289353716,0.5319746289353716,0.4300726413907547,3.9205817301993684,1,1.2369413390609774,0.13568767737646928
3,0,jensen_eb,0.41920203886691415,0.41920203886691415,0.31942237263432055,3.994253428199673,1,1.312375321145156,0.10495128724364913
3,0,jensen_hoeffding,0.8714805353242314,0.8714805353242314,0.31942237263432055,3.994253428199673,1,2.728301490396589,0.2181835857413367
3,0,raw_plugin_mean,0.3184143546602161,0.3184143546602161,0.31942237263432055,3.994253428199673,0,0.9968442474276578,0.07971811513315388
3,0,exact_value_eb,0.4182868578276464,0.4182868578276464,0.31942237263432055,3.994253428199673,1,1.3095102086243264,0.10472216281383541
3,1,jensen_eb,0.4011681988681268,0.4011681988681268,0.31942237263432055,3.994253428199673,1,1.255917660242885,0.10043634087808621
3,1,jensen_hoeffding,0.8542215932386972,0.8542215932386972,0.31942237263432055,3.994253428199673,1,2.674269764493368,0.21386264256740461
3,1,raw_plugin_mean,0.30115541257468187,0.30115541257468187,0.31942237263432055,3.994253428199673,0,0.9428125215244363,0.07539717195922178
3,1,exact_value_eb,0.4005946401424791,0.4005946401424791,0.31942237263432055,3.994253428199673,1,1.2541220479915656,0.10029274490052546
3,2,jensen_eb,0.4383899873339295,0.4383899873339295,0.31942237263432055,3.994253428199673,1,1.3724460929848668,0.10975517583307794
3,2,jensen_hoeffding,0.8890243415454974,0.8890243415454974,0.31942237263432055,3.994253428199673,1,2.783225026517681,0.2225758474084121
3,2,raw_plugin_mean,0.3359581608814821,0.3359581608814821,0.31942237263432055,3.994253428199673,1,1.0517677835487496,0.0841103768002293
3,2,exact_value_eb,0.4372713806197797,0.4372713806197797,0.31942237263432055,3.994253428199673,1,1.3689441256526338,0.10947512181691253
3,3,jensen_eb,0.3926549501675696,0.3926549501675696,0.31942237263432055,3.994253428199673,1,1.229265648893939,0.09830496667923014
