m_F,Bhat,Bhat_capped,true_loss,Rmax,C2_exact,covered,Xbar,ratio_L,ratio_Rmax,ratio_XC2,jensen_pop_bound,game,m,repeat
83,1.0436488334913165,1.0436488334913165,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.3453967314853038,2.7566102305153564,0.2626503588166869,0.9032084783059643,1.1238837375496546,1,500,14
92,1.0388789192897072,1.0388789192897072,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.34803935665102587,2.7440113621365647,0.26144993618756707,0.9101189127052731,1.1238837375496546,1,500,15
102,1.1727076857113057,1.1727076857113057,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.45954164890502885,3.097495920175979,0.29513001361652336,1.2016961238771455,1.1238837375496546,1,500,16
98,1.1085027456860086,1.1085027456860086,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.4057573064742362,2.9279101468356483,0.27897184815483744,1.0610506873245125,1.1238837375496546,1,500,17
94,1.0898985975745914,1.0898985975745914,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.38748680449436856,2.8787706438072265,0.2742898267505725,1.0132735348883595,1.1238837375496546,1,500,18
102,1.1196226023375457,1.1196226023375457,0.37859862157451374,3.973529060433214,0.38241086059457885,1,0.41585134485747344,2.957281243342265,0.28177033194152074,1.087446481543178,1.1238837375496546,1,500,19
81,0.9716588553554617,0.9716588553554617,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.29290809232979215,3.200603305448963,0.24783537806927727,0.9533010463511783,1.1089079710480243,2,500,0
76,1.011631061147815,1.011631061147815,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.32467122866067855,3.3322700661437845,0.2580308563281429,1.0566776067554444,1.1089079710480243,2,500,1
77,0.9443756410514776,0.9443756410514776,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.27775383351284244,3.1107335477626004,0.24087640713549274,0.9039798730371649,1.1089079710480243,2,500,2
78,0.9447791641909278,0.9447791641909278,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.2759035304990643,3.112062735971848,0.24097933143785888,0.8979578618831834,1.1089079710480243,2,500,3
83,1.0113940209795762,1.0113940209795762,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.32981151819086857,3.3314892658229645,0.2579703958698356,1.073407234635308,1.1089079710480243,2,500,4
91,1.0208856935246895,1.0208856935246895,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.34001308971119226,3.3627544350278655,0.260391381631209,1.106609351816151,1.1089079710480243,2,500,5
80,0.9931487242715202,0.9931487242715202,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.3135518497701593,3.271390027668707,0.25331667405923886,1.0204883862842933,1.1089079710480243,2,500,6
74,1.0113205804052008,1.0113205804052008,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.32256748753508363,3.3312473556671476,0.25795166380928203,1.0498307538729246,1.1089079710480243,2,500,7
83,0.8983868975106205,0.8983868975106205,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.242764823018365,2.959248565374965,0.2291463255543294,0.790104356489051,1.1089079710480243,2,500,8
74,0.9769932951086012,0.9769932951086012,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.30066769424462403,3.218174725101564,0.24919600261946825,0.9785555095032209,1.1089079710480243,2,500,9
82,0.9562684386380549,0.9562684386380549,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.2819643383532142,3.149907921625235,0.24390983390860901,0.917683416145403,1.1089079710480243,2,500,10
78,1.0133766460958544,1.0133766460958544,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.32911933867550547,3.3380199493706435,0.2584760925375027,1.0711544615862263,1.1089079710480243,2,500,11
72,0.9299456602225256,0.9299456602225256,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.2553016132525746,3.0632017992644984,0.2371958357759414,0.8309066953834676,1.1089079710480243,2,500,12
80,1.007732676747528,1.007732676747528,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.32864358437939195,3.3194289522809317,0.2570365180720982,1.0696060678061718,1.1089079710480243,2,500,13
81,0.9621103657002957,0.9621103657002957,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.2982012461367378,3.1691509830788966,0.2453999002977986,0.9705281875425444,1.1089079710480243,2,500,14
84,1.0505835047477285,1.0505835047477285,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.36505381357757266,3.460577773168787,0.26796622977027046,1.1881070942422431,1.1089079710480243,2,500,15
72,1.022967941004038,1.022967941004038,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.3357357604233201,3.369613270439526,0.2609224883961336,1.092688321320599,1.1089079710480243,2,500,16
80,0.929358212853759,0.929358212853759,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.2674356223251906,3.0612667723979303,0.2370459989891601,0.8703981394516483,1.1089079710480243,2,500,17
88,1.005330557535211,1.005330557535211,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.3275518595185,3.3115164728663204,0.2564238234829728,1.0660529312439901,1.1089079710480243,2,500,18
83,0.9259704082439372,0.9259704082439372,0.3035861563041043,3.9205817301993684,0.3072566566992839,1,0.26117986024442436,3.0501074868393747,0.23618189135336556,0.8500380855866843,1.1089079710480243,2,500,19
75,1.1440262957311365,1.1440262957311365,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.4249189275962526,3.142410165582848,0.2864180544114304,1.1575036839854222,1.1297454739430415,3,500,0
77,1.0651053974697926,1.0651053974697926,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.36010474862931524,2.9256303294035746,0.2666594437774237,0.9809461195739703,1.1297454739430415,3,500,1
67,1.1258181199400026,1.1258181199400026,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.40921934272190924,3.092395968429966,0.2818594613931249,1.1147371086485827,1.1297454739430415,3,500,2
69,1.1016168037254341,1.1016168037254341,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.3888135399805876,3.025919819781178,0.27580042767140217,1.0591505242114625,1.1297454739430415,3,500,3
65,1.0510809066068898,1.0510809066068898,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.33806362204759366,2.887107873390844,0.2631482767683679,0.9209048186089701,1.1297454739430415,3,500,4
71,0.9894022406920396,0.9894022406920396,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.2989423177070978,2.7176889819775614,0.24770642586341654,0.8143361276057166,1.1297454739430415,3,500,5
74,1.040502132749038,1.040502132749038,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.337982535916155,2.858050109041931,0.2604997783573344,0.920683935306851,1.1297454739430415,3,500,6
68,1.0998451318397167,1.0998451318397167,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.3824947586772163,3.02105339340223,0.27535687246951907,1.0419377992374879,1.1297454739430415,3,500,7
57,1.0432119294558135,1.0432119294558135,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.3435171217534031,2.8654933756432395,0.2611782021868401,0.935760466569387,1.1297454739430415,3,500,8
61,0.9694057459838014,0.9694057459838014,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.2811323623724546,2.662762632398304,0.2427001098978191,0.7658207813299366,1.1297454739430415,3,500,9
76,1.184846397216678,1.184846397216678,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.4544638074345286,3.2545347752591587,0.2966377618534643,1.237985641918361,1.1297454739430415,3,500,10
78,1.1681016622801503,1.1681016622801503,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.4429244320204958,3.2085403558293963,0.292445555415508,1.2065517172678566,1.1297454739430415,3,500,11
90,1.1708199377266852,1.1708199377266852,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.44694187732416923,3.216006911823712,0.2931261019795652,1.2174954701515373,1.1297454739430415,3,500,12
74,1.132448744845354,1.132448744845354,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.41222055414106723,3.110608961596724,0.28351950250582414,1.1229125817764714,1.1297454739430415,3,500,13
70,1.1022638222242063,1.1022638222242063,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.3804925363190046,3.027697049478999,0.27596241501406904,1.0364836299706621,1.1297454739430415,3,500,14
85,1.1361711468284397,1.1361711468284397,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.4175036575491158,3.120833651252619,0.28445144186570687,1.1373040603869575,1.1297454739430415,3,500,15
87,1.2173433152105924,1.2173433152105924,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.485311661466718,3.343797273713292,0.30477367976104724,1.3220169767597951,1.1297454739430415,3,500,16
76,0.9446158862014566,0.9446158862014566,0.3640601434723735,3.994253428199673,0.36709941702578985,1,0.26914499366712186,2.5946698729275712,0.23649372859829343,0.7331664970969256,1.1297454739430415,3,500,17
