n,game,seed,replenish,true_loss,C0,Cstar,Ctilde,r_C0,r_Cstar,r_Ctilde,chain_violation,naive,drift_rate,naive_violation,joint_violation,usable
4,1,925758968,False,0.1257430864712723,16.657949189596206,0.3045136274086587,0.13351703446505167,132.47606414848053,2.421712683808099,1.0618240589756434,0,0.13431205065815488,1.0,0,0,True
4,2,674631158,False,0.2929271537346705,15.27411459825842,0.618815985919549,0.29898710001682677,52.14304786538673,2.1125251723166105,1.0206875539016957,0,0.32388395674664106,1.0,0,0,True
4,3,1055562760,True,1.0084356540587498,14.1190705869471,1.5654945668763969,1.0118116624848608,14.000963304025094,1.5523990653995596,1.003347767814955,0,1.136965516370532,1.0,0,0,True
4,4,1487642553,True,1.1215552755799996,20.933004653953287,1.8225291010309552,1.133991312420279,18.664264802399526,1.6250015854889142,1.0110882068062568,0,1.3116447579051884,1.0,0,0,True
4,5,17257122,False,0.2032767441236203,18.074992947848976,0.47735190966860813,0.21425794787657707,88.91815453742652,2.348285888415806,1.0540209545381083,0,0.23743785633481013,1.0,0,0,True
4,6,2112488124,False,0.1351705774957921,16.633868856067608,0.3039613707279206,0.1417359572353207,123.0583545933687,2.2487243626475077,1.0485710711691898,0,0.1416821625726363,1.0,0,0,True
4,7,1095136095,True,1.0775689698995068,20.456447202596795,1.74839259752754,1.0875923293077236,18.983886668993954,1.6225342844556796,1.0093018263222182,0,1.252159141753065,1.0,0,0,True
4,8,1371385241,True,1.3002649690441461,20.410842133858697,1.9997680509662101,1.3062932365754505,15.697448304604533,1.537969643553717,1.0046361839123727,0,1.588196977834644,1.0,0,0,True
4,9,353044762,True,0.978602681481016,15.614605311531884,1.5829146414768092,0.9891103775148211,15.956021383367517,1.6175253465290205,1.0107374486424896,0,1.0955423450622297,1.0,0,0,True
4,10,1364944093,False,0.10193557161408329,23.180416724603557,0.25568667834962233,0.11144199735315846,227.4026265567238,2.508316520925822,1.0932591595705712,0,0.09501529363891206,1.0,1,0,True
4,11,1233058893,True,1.2006626178417155,18.141085749519252,1.891279789637557,1.2141576979260313,15.109228420994123,1.575196696835019,1.0112396937189352,0,1.4121047773607092,1.0,0,0,True
4,12,1581761358,False,0.33631731639876694,16.14976118966672,0.6610284915163154,0.3431490675186343,48.01941619478839,1.9654905034165495,1.020313408756411,0,0.4564796248815967,1.0,0,0,True
4,13,137321581,False,0.5130622223468864,13.653356395401792,0.8341445139176703,0.5193117156997055,26.611502076585605,1.625815500704897,1.0121807708317174,0,0.55456561724832,1.0,0,0,True
4,14,584160037,True,1.0677116305668974,16.79469310713021,1.7261779689994843,1.0816001811641516,15.72961521287647,1.6167080320020273,1.013007773072473,0,1.2820036456675414,1.0,0,0,True
4,15,581917525,True,0.9610820462512093,13.235221394271893,1.5285076657748116,0.9636381772406385,13.771167036047666,1.590402891966299,1.0026596386847508,0,1.0647797408183821,1.0,0,0,True
4,16,588053791,True,0.9247118565075123,21.049408622655715,1.5844013185982284,0.9427643490572568,22.763208316757115,1.7134000255844637,1.019522289481532,0,1.0937359552880772,1.0,0,0,True
4,17,1131487509,True,1.070032804939101,21.576429810579945,1.680598831259809,1.0755033657609183,20.16426946069932,1.5706049604296546,1.0051125169215056,0,1.2637937045320675,1.0,0,0,True
4,18,1216325250,True,1.0240639977214987,18.358525030599417,1.662364130875415,1.0410370613862165,17.927126694665958,1.6233010188563493,1.0165742216331033,0,1.2008952586247899,1.0,0,0,True
4,19,2065840829,True,1.088291667972089,20.262921719573253,1.7468044251655168,1.098694167268961,18.61901759969454,1.6050884855348504,1.0095585582459303,0,1.2653340226415097,1.0,0,0,True
4,20,1349431588,True,1.0786233329915151,16.675872370840235,1.8386732636024072,1.1060830017073329,15.460329719171218,1.7046481448745656,1.025458070371665,0,1.2843663037282953,1.0,0,0,True
4,21,2139873757,False,0.15998132771408313,22.66616953283938,0.4618693916629988,0.17484699405400694,141.68009390038384,2.8870206183589544,1.0929212587014627,0,0.19077780783630538,1.0,0,0,True
4,22,1208033237,False,0.3346103074382545,20.118516352490825,0.653896331827861,0.3411984726045332,60.12521403335218,1.9542025971466053,1.0196890682080808,0,0.4240576860284688,1.0,0,0,True
4,23,225336198,True,1.083955601392066,24.634334187687863,1.7806559695382,1.0944321621677142,22.726331370077624,1.6427388421180713,1.0096651198279651,0,1.2857803443662654,1.0,0,0,True
4,24,102092474,True,1.0958560798589354,22.770184870810944,1.7270749798342657,1.1040301339652328,20.778444623624342,1.5760052908193787,1.0074590580428677,0,1.3413872805373712,1.0,0,0,True
4,25,1762818388,False,0.15941625943195037,18.352357791378115,0.34512309971981353,0.16289672739183078,115.12224572809113,2.1649178129608253,1.0218325782594724,0,0.18349939971362078,1.0,0,0,True
4,26,1461111208,False,0.24110000647702678,20.73996199983101,0.47372179624293054,0.247367943708727,86.02223742290616,1.9648352696666938,1.0259972503663017,0,0.2651408021520032,1.0,0,0,True
4,27,1918513089,True,1.11998825090321,17.196062400922095,1.782696342643124,1.1344606598718114,15.353788208987371,1.5917098605324438,1.012921929276428,0,1.3116711167214274,1.0,0,0,True
4,28,1240184093,True,0.9165442941658437,19.476891620799574,1.5810635953279764,0.9379778681721906,21.250354996236915,1.7250269358415662,1.0233852025949863,0,1.0565885276819917,1.0,0,0,True
4,29,1525958285,True,1.1798374585738878,20.988446776700563,1.9087102651871517,1.1972267203376297,17.789269720313897,1.6177739156496005,1.0147386927219288,0,1.4063890325782935,1.0,0,0,True
4,30,1601735539,False,0.14789195052394088,20.769703455258895,0.3488475368432761,0.1573474436010756,140.4383631541642,2.358800026691137,1.063935143485744,0,0.15426976877483928,1.0,0,0,True
4,31,1679665483,True,1.060053426061454,16.306155547009276,1.7035543469541554,1.0737964041823815,15.382390307999406,1.607045744178743,1.012964420266994,0,1.1784979750967057,1.0,0,0,True
4,32,1614599412,True,1.064238967215616,15.699137060476804,1.6829070206106713,1.0753477080352503,14.751514973700584,1.581324375871789,1.0104382015335316,0,1.2418230431393888,1.0,0,0,True
4,33,658332664,False,0.14147323591697347,22.217180001522113,0.3430572726070326,0.147314697301145,157.04157650398787,2.424891679217424,1.0412902224672353,0,0.14700071002861378,1.0,0,0,True
4,34,1128218303,True,1.0626435779360315,25.50258609849906,1.7131974073278613,1.0720514663550478,23.99919091218961,1.6122032287207702,1.0088532868539883,0,1.2294523382996076,1.0,0,0,True
4,35,76953177,True,1.1260991168803205,21.763893722737485,1.786360731069348,1.1324082230033474,19.32680116385395,1.5863263759749477,1.0056026206116788,0,1.2870646607521332,1.0,0,0,True
4,36,960169881,False,0.15296904278110413,22.340416835270403,0.33124557733181725,0.15843076185362157,146.04534635964956,2.1654419175899764,1.035704734586939,0,0.1654408087571808,1.0,0,0,True
4,37,1167302082,True,1.053841237602736,18.252486358745553,1.6640404001499596,1.0626385508569245,17.319958365138632,1.5790238043211295,1.008347854439821,0,1.181499832052357,1.0,0,0,True
4,38,1592403294,True,1.0635534698242353,17.29829262605596,1.7070009895825622,1.0771605396115849,16.264619614202104,1.6049978097148836,1.0127939686846195,0,1.260440179475797,1.0,0,0,True
4,39,1136182737,True,1.039907259324337,20.662734905836334,1.7060350513985227,1.0550561407379537,19.869786195416708,1.6405646139127747,1.0145675311695193,0,1.1983939720051038,1.0,0,0,True
4,40,2074068893,False,0.1889748723434681,17.034163000142957,0.4044717397757845,0.19199760396630272,90.1398307029032,2.14034667551273,1.0159954156092281,0,0.20890062352075453,1.0,0,0,True
4,41,1714768790,False,0.4295015729685385,16.953727196153647,0.699415006295475,0.43514913913725106,39.473027022873154,1.6284340973687377,1.0131491163808293,0,0.4670323628625504,1.0,0,0,True
4,42,777213504,True,0.9048765847125395,18.89901042355359,1.6027260665078038,0.9290449455048558,20.885732643371927,1.7712095699956216,1.0267090133622965,0,1.0408816667429224,1.0,0,0,True
4,43,1244721830,False,0.06742846414224646,19.740030462576595,0.16731003183791762,0.07365152507591632,292.7551548695105,2.4812967930718686,1.0922913047602827,0,0.06009201007391432,1.0,1,0,True
4,44,1415983257,True,1.1462990290656778,21.76361097884616,1.8638586035113858,1.1612246800744095,18.98598047019649,1.6259793965197495,1.0130207307432662,0,1.3878064539499444,1.0,0,0,True
4,45,1976691420,True,1.1018507777508053,19.210234332132543,1.8007990502346782,1.1180933104340443,17.434515380881397,1.6343402270048106,1.014741136468946,0,1.2687711775318915,1.0,0,0,True
4,46,1899189788,True,1.1075382391360526,18.350088190769572,1.7594130041368081,1.119064379304836,16.568356326083837,1.5885799171225523,1.0104069907128213,0,1.2926313404261462,1.0,0,0,True
4,47,188070709,False,0.1947942124735902,16.081308413376302,0.38765471541550717,0.20153325052217644,82.55537066100757,1.9900730647634852,1.0345956790143338,0,0.19816732456107414,1.0,0,0,True
4,48,1079200427,False,0.24398547596646747,17.5296338127191,0.4537602087592322,0.24684667425181714,71.84703820291465,1.8597836898356828,1.0117269205226909,0,0.2761010833232777,1.0,0,0,True
4,49,1191879035,True,0.9557171170313925,16.275359193505057,1.5774251487089797,0.966082346147897,17.029473369754932,1.650514697914703,1.0108454990831393,0,1.0682031782441788,1.0,0,0,True
4,50,677186467,False,0.369495404788855,20.707238968684184,0.705505601376711,0.3781675126462709,56.04193908857177,1.9093758467168656,1.0234701372331585,0,0.4587061679068819,1.0,0,0,True
4,51,1460534082,False,0.342810536839913,19.631053046962165,0.6631616118122332,0.3532010546025861,57.26502232960695,1.9344843303982775,1.0303097969463093,0,0.438840303458998,1.0,0,0,True
4,52,1996560373,False,0.226160576985043,17.65991147951017,0.5175439279581091,0.2436622769644835,78.08571995586172,2.288391437877949,1.077386166115936,0,0.28215675049578237,1.0,0,0,True
4,53,1522979206,True,1.0863662286795788,21.929447296859127,1.7532434140248854,1.1016450955920878,20.18605394565074,1.6138603794374764,1.0140641953966847,0,1.3350759557763794,1.0,0,0,True
4,54,582027100,False,0.2009594990715664,16.714294572595158,0.5593648840086194,0.22607677794772785,83.17245340387122,2.783470732127056,1.124986770927492,0,0.2650892526635864,1.0,0,0,True
4,55,683416593,False,0.40643686720510885,19.225839117223476,0.8018904675524986,0.4168232165042692,47.303383793481345,1.9729766963975333,1.0255546436291145,0,0.5174606058019056,1.0,0,0,True
4,56,2103281006,True,1.1237600539009174,16.329366219254545,1.8159111135974628,1.1446746463518636,14.531007898501361,1.6159242422738518,1.0186112616998133,0,1.3019596939178135,1.0,0,0,True
4,57,496254106,False,0.36118094752457086,16.500913218406627,0.7219256342161433,0.36904108792197127,45.686001245356614,1.9987921266722721,1.02176233395275,0,0.45935095922006974,1.0,0,0,True
4,58,1288245594,True,1.0063989435011371,13.73053445686523,1.5649161743823912,1.0115022323904168,13.643232184940898,1.5549660345809206,1.0050708408650808,0,1.1361611268200964,1.0,0,0,True
4,59,289993664,True,1.1279641276307162,20.61153356959518,1.8753429506736514,1.1441253227108032,18.273217263468847,1.6625909501331406,1.0143277562505766,0,1.356769431856809,1.0,0,0,True
5,0,1986944591,True,1.4241938498847895,30.30030238889768,2.3514352100722578,1.4640733466653812,21.275406006948305,1.6510640108876173,1.0280014527403118,0,1.7833946655023551,1.0,0,0,True
5,1,594949506,False,0.4391784314294007,28.62741198738003,0.8583746501214646,0.45992956141456565,65.18401164238863,1.9545009242090956,1.0472498841020628,0,0.49896654842844135,1.0,0,0,True
5,2,1275194775,False,0.2668633467590027,20.222241371878834,0.5719256647255789,0.2822511643554231,75.77751541181492,2.143140568652427,1.0576617875152285,0,0.20461447374561753,1.0,1,0,True
5,3,279162560,False,0.8598778587344444,20.8987862520279,1.5099330393626593,0.8900198876153304,24.3043660675092,1.7559854856420614,1.0350538493051193,0,1.105626035031268,1.0,0,0,True
5,4,452892286,True,1.1841399792955905,21.837621802715027,1.9843211352195995,1.219683571783245,18.44175704269826,1.6757487880782582,1.0300163773786257,0,1.4854196213466335,1.0,0,0,True
5,5,1444535966,True,1.287265359496807,18.937407244871924,2.036309241109869,1.2994336007371776,14.7113468914246,1.5818877017756958,1.00945278388065,0,1.5033142773243908,1.0,0,0,True
5,6,2116130274,False,0.40330477746902593,25.48054522511893,0.869716241504677,0.4393196102138574,63.179378595573056,2.156473937558232,1.0892992961076378,0,0.39877963051821297,1.0,1,0,True
5,7,85898468,False,0.22272077887830655,20.55666916398128,0.47521933811392686,0.24188242307303004,92.29794035164242,2.133700054872672,1.0860343803179375,0,0.2043163101444528,1.0,1,0,True
5,8,558975054,True,1.3139693127442587,28.437044084960995,2.0682308436164267,1.3254245980428516,21.64209149266165,1.574032835893917,1.0087180767370194,0,1.6832893189220937,1.0,0,0,True
5,9,766760085,False,0.37762515712681166,24.049807341089387,0.6629274686428318,0.38799215529619235,63.68698400306295,1.7555172268891284,1.0274531449341424,0,0.4175660683411416,1.0,0,0,True
5,10,240915549,True,1.1660968502670355,20.198834325140552,1.8338101834820888,1.1784106962923062,17.321746749007197,1.572605382702258,1.010559882759696,0,1.3868832622664413,1.0,0,0,True
5,11,52580667,False,0.3827285930554818,22.071191921628934,0.7536070601730003,0.406054104195751,57.66799847752532,1.9690377825096401,1.0609453057950333,0,0.4294416237682763,1.0,0,0,True
5,12,1598640628,True,1.173469326960498,23.539802908157377,1.9584566997522859,1.210352504216469,20.060006995777048,1.6689457958181573,1.0314308831160548,0,1.3819045110438402,1.0,0,0,True
5,13,1475383484,True,1.3525492273286308,19.097874383752874,2.180522945182169,1.3730871179106707,14.11991075657362,1.612157917156803,1.0151845789913345,0,1.6658762087902652,1.0,0,0,True
5,14,482945970,False,0.7001888268105279,17.282174758218883,1.166261636957497,0.712949188459984,24.68216300585937,1.6656387424375299,1.018224172053104,0,0.7995021519045348,1.0,0,0,True
5,15,121012641,True,1.3133271185272122,27.13017911041591,2.080937936520047,1.3291226696189817,20.657594538092052,1.5844780079266518,1.0120271262726097,0,1.6982047662119608,1.0,0,0,True
5,16,567020276,False,0.38051466780284393,28.610957597895975,0.7800251164985917,0.40393026478188143,75.1901569605726,2.0499212842505883,1.0615366474944137,0,0.3613319841322813,1.0,1,0,True
5,17,1578280309,True,1.168705750239862,26.638312301783834,1.8477191605369996,1.1785103519386793,22.79300182814764,1.5809960378459496,1.0083892816449351,0,1.3766995670335709,1.0,0,0,True
5,18,2049571151,False,0.3797839258717355,25.28206717937805,0.986820732523648,0.4203507000732828,66.56960828804684,2.5983741419770547,1.1068154059138562,0,0.4660289072572802,1.0,0,0,True
5,19,1122282164,True,1.1775085232448852,22.33311559906044,1.8303185008264138,1.1864700834098312,18.966415238776023,1.5543993650105956,1.0076106117179096,0,1.4080578212187742,1.0,0,0,True
5,20,1081734388,False,0.8850693293695562,24.967447098199454,1.629408177597923,0.9280114926661094,28.209594739865203,1.840994963364697,1.048518417565256,0,1.2057013225573556,1.0,0,0,True
5,21,549260787,True,1.2019060388163485,21.272001906367144,1.9227506385213615,1.221442185933638,17.698556475609415,1.5997512088506598,1.0162543048178116,0,1.4165171806176566,1.0,0,0,True
5,22,92794863,True,1.262906384798471,21.987832260437617,1.9832485639603694,1.2753584516553853,17.410500513026022,1.5703844622472531,1.0098598494764135,0,1.5066927229656937,1.0,0,0,True
5,23,1390493183,False,0.7460335666833977,26.226274410236726,1.3574857442767592,0.7792067386089463,35.1542820342917,1.8196041101899239,1.0444660581065068,0,0.9754477033244418,1.0,0,0,True
5,24,1789927146,True,1.2545161313757793,28.695033468564027,2.0134905908175473,1.2724716157263534,22.873387396856582,1.6049937824310239,1.01431267713623,0,1.5129587435297933,1.0,0,0,True
5,25,944888643,True,1.288525290652954,22.756438510712993,2.0741557437742504,1.3083794027708808,17.660839624794075,1.6097128700696142,1.0154083992467589,0,1.542292851084155,1.0,0,0,True
5,26,1640037304,True,1.2606846027110454,23.02733541783701,1.9998839324996796,1.2728038046519154,18.26573860608574,1.5863475513217336,1.009613191050964,0,1.5572804654577401,1.0,0,0,True
5,27,1042672249,True,1.2678186949785144,27.442397703592835,2.118148593490516,1.3043398096392562,21.64536444547215,1.6707030759839143,1.0288062597636334,0,1.5661732555200256,1.0,0,0,True
5,28,1895794838,False,0.621579493892678,23.800096638556692,1.259719110974315,0.6714729326696889,38.289706903789885,2.026642003720635,1.0802687979047545,0,0.7787367543675672,1.0,0,0,True
5,29,1174906485,True,1.3916714097607414,27.394955411943474,2.2202097416356983,1.411703859297296,19.68493081039386,1.595354856084455,1.0143945254577003,0,1.7346762896698251,1.0,0,0,True
5,30,181316223,False,0.4587771946273107,21.51666552790962,0.9167075545864118,0.4879788848680622,46.900032913337725,1.9981541482921847,1.0636511373772046,0,0.5332090329469685,1.0,0,0,True
5,31,1092418184,False,0.4440296719678827,21.335992337459125,0.8243209906300019,0.4652786983044855,48.050825619154544,1.8564547431632592,1.0478549693366883,0,0.4525391599821571,1.0,0,0,True
5,32,1493268087,True,1.3856804171381327,27.622334637403764,2.240395289226111,1.4084484248995333,19.934130767650306,1.616819622704371,1.016430922657061,0,1.7880643094481221,1.0,0,0,True
5,33,781393582,True,1.1985215127455993,22.676343798417665,2.0063894107504185,1.228387179777828,18.920264306704183,1.67405373154641,1.0249187575814238,0,1.4529224145642579,1.0,0,0,True
5,34,251580340,False,0.34865205790986264,27.95394852691088,0.7959413770402552,0.3799723936889229,80.17720788597164,2.2829103083797966,1.0898326427981604,0,0.36578088731739417,1.0,0,0,True
5,35,11507717,False,0.9230055379171711,19.279843032964386,1.5528941156686598,0.9323975807407777,20.888111978689476,1.6824320677131341,1.010175499970239,0,1.1289707166247007,1.0,0,0,True
5,36,30122970,True,1.2679722565792546,27.48601658382415,2.104522713647067,1.304495806234636,21.677143518878037,1.6597545433089085,1.0288046914795397,0,1.5773985433655933,1.0,0,0,True
5,37,2081748800,False,0.4618977681880936,30.22292630184451,0.878911833715972,0.48008547031898613,65.43206827000117,1.9028276260431343,1.0393760337969118,0,0.5134835451510221,1.0,0,0,True
5,38,1756702900,True,1.235728097724187,24.563587113152387,1.943553223469898,1.2454992665757618,19.8778251934148,1.5728000577548549,1.0079072158912388,0,1.4945484902630104,1.0,0,0,True
5,39,645939061,True,1.2386729039912225,23.487120207314387,2.040087038317378,1.2671216180274059,18.96151932575157,1.646994159429707,1.0229670915901337,0,1.525525767243195,1.0,0,0,True
5,40,2066547047,True,1.1531709478461125,13.767059622668246,1.8980138533991842,1.1831822522895517,11.938437790496108,1.6459084899288225,1.0260250264711352,0,1.444350320044537,1.0,0,0,True
5,41,1487200420,False,0.42327990555311645,23.632399979298622,0.7316319776943528,0.43250495189615573,55.83161324045666,1.728482661463224,1.0217941986425851,0,0.442660995699602,1.0,0,0,True
5,42,1302388739,True,1.202052789711813,22.440366620591487,1.9868862649869687,1.2332345791976935,18.66837031838799,1.6529109885958637,1.0259404493319768,0,1.5001844225881118,1.0,0,0,True
5,43,1534632092,False,0.4308468524759994,26.842149485091035,0.9652088580734345,0.47120454960806923,62.30090653055495,2.2402597408488716,1.0936706323839698,0,0.4357632535385789,1.0,0,0,True
5,44,884788598,False,0.7487380883913684,20.620966025113283,1.3869461269566399,0.7870144091578067,27.540960376967792,1.8523782193803364,1.051121108114953,0,0.8930345161058195,1.0,0,0,True
5,45,1491964130,False,0.4598269450897665,22.20501822713053,0.9608827187166336,0.4927472321227878,48.28994573772903,2.0896616193926,1.0715927750310383,0,0.5449106659800174,1.0,0,0,True
5,46,900767155,True,1.1499338973486926,25.02801520142792,1.8475727012369068,1.1687208938723528,21.764742529229675,1.606677310319056,1.0163374578025535,0,1.3981455118992718,1.0,0,0,True
5,47,1244199846,False,0.3982535493760335,24.85060810841447,0.6892472853073975,0.4072316010929866,62.398962036494915,1.7306745574202174,1.0225435573167383,0,0.40533426849300486,1.0,0,0,True
5,48,1986310578,False,0.6110059447092824,20.61004004925338,1.15832796704483,0.642385949460349,33.73132492034864,1.895772008561986,1.0513579368953558,0,0.7130684687240962,1.0,0,0,True
5,49,376807921,False,0.5219669757936911,22.735751269785283,0.9606805762224101,0.5367836292902571,43.55783473698468,1.8405006844764864,1.028386189517136,0,0.5779131609733987,1.0,0,0,True
6,0,933735439,True,1.410119245185931,27.284817645359286,2.2346760701199755,1.429090084279229,19.34929810972238,1.5847426221215233,1.0134533580461818,0,1.78915691480317,1.0,0,0,True
6,1,636300172,True,1.4387007178710736,26.433330370558103,2.3055731847115104,1.4619956623891104,18.373057052249887,1.6025384265625424,1.0161916541978986,0,1.8387180742211642,1.0,0,0,True
6,2,428669385,False,1.0619644373227484,30.500410224439065,2.060123529426917,1.1480025968267438,28.72074539645765,1.9399176253213946,1.0810179291134276,0,1.78276136222816,1.0,0,0,True
6,3,839878378,True,1.436459944491407,24.499294165863116,2.280850767192192,1.4581251886945885,17.055327062765635,1.5878276146431287,1.015082386589521,0,1.7696995449672839,1.0,0,0,True
6,4,643323834,True,1.385833445818628,21.633186021534698,2.3393175343726953,1.4309189958619817,15.610235188656253,1.6880221367372419,1.0325331663623698,0,1.7663952454242176,1.0,0,0,True
6,5,44846462,True,1.4676039870080504,27.08280603516276,2.3211432348321686,1.4893098865808085,18.45375610512988,1.5815868963153996,1.0147900249419526,0,1.838101604722623,1.0,0,0,True
6,6,101210933,True,1.3297119847188186,22.736583704102088,2.0504107765802932,1.3392898663149526,17.09887852812726,1.5419961616829934,1.007202974558554,0,1.5724241264833485,1.0,0,0,True
6,7,7592670,False,0.690402318927033,32.43094096361333,1.4491028930812604,0.7386699212554749,46.973974557349194,2.0989252981266606,1.0699122830344132,0,0.7835480419009035,1.0,0,0,True
6,8,664542660,True,1.353751043799707,27.2979829551497,2.2000621950707204,1.383570264868178,20.164699469800407,1.6251601098645054,1.0220271084591555,0,1.6986384304623976,1.0,0,0,True
6,9,1406364329,True,1.640800873340194,27.659805897400336,2.5503102214632944,1.6552350700076919,16.857503153989068,1.5543081813892528,1.0087970435060252,0,2.1488452386364636,1.0,0,0,True
6,10,890259340,True,1.6470685717943914,27.821878082069123,2.5916329560821687,1.6653709779111687,16.89175457446723,1.57348212482661,1.0111121093743158,0,2.2031244496967703,1.0,0,0,True
6,11,1078627883,True,1.479432577911317,29.10008679415716,2.308051324918757,1.4959726932201955,19.669762061912316,1.5600922673862536,1.0111800399395219,0,1.9798600708636822,1.0,0,0,True
6,12,1093393904,True,1.4523219164882577,28.89732392184267,2.2636530432189104,1.466691926783499,19.897326889975574,1.5586441390986283,1.0098945076378028,0,1.9269670165012875,1.0,0,0,True
6,13,412216004,False,0.8885208413857115,25.998112383012376,1.6198359418963775,0.9271639000231667,29.259991631109596,1.8230702831574868,1.0434914487511497,0,1.181027605666073,1.0,0,0,True
6,14,529894210,True,1.450493872443209,31.018571238030095,2.243338140986272,1.4620014836367698,21.384834384568943,1.546602976824437,1.0079335813905765,0,1.8488409848621306,1.0,0,0,True
6,15,294976780,True,1.6649020077516332,32.23070712112195,2.618849749101437,1.6850105465211735,19.358921408622667,1.572975308401521,1.0120779112980325,0,2.267405140548892,1.0,0,0,True
6,16,1958199454,False,1.3109562161477142,35.156440707303894,2.110560080853321,1.3286493784931532,26.817402651792744,1.6099394128167512,1.0134963793050473,0,1.6595381335956725,1.0,0,0,True
6,17,599538114,True,1.4178848603407035,22.105196423690977,2.1578202838142033,1.4234959337742492,15.590261975418315,1.5218586107871275,1.0039573547828118,0,1.7479173425873555,1.0,0,0,True
6,18,1269833622,True,1.5520775895063808,25.178825870786778,2.4159593903609706,1.5671708083692786,16.222659254293205,1.5565970455957274,1.0097245259933803,0,2.006610322017825,1.0,0,0,True
6,19,1898703232,False,0.8155690929622708,32.48289610272003,1.6860732223034112,0.8660392173629585,39.82850304532411,2.0673579183577657,1.0618833215189318,0,1.0590557919984624,1.0,0,0,True
6,20,586415635,False,0.9142051151148065,27.246419785327358,1.6540890379228417,0.9579245418472345,29.803398969065857,1.8093193863995392,1.0478223387832803,0,1.0184566115782308,1.0,0,0,True
6,21,1970261971,False,0.8659225802854933,22.5600281153745,1.7211893034490169,0.9107218963902726,26.05316991264565,1.9876942149742112,1.0517359370511035,0,1.1347496810206037,1.0,0,0,True
6,22,972018090,False,0.5148066899441828,29.12766811724477,0.8132951941429492,0.5191490915055752,56.579816630593704,1.579806964495993,1.0084350138531868,0,0.5368251859786015,1.0,0,0,True
6,23,31166653,False,1.0757745834656318,32.34422277482637,2.1401736498089923,1.1634621925848918,30.06598526489512,1.9894257428116355,1.0815111366888521,0,1.4573929210928522,1.0,0,0,True
6,24,1393151831,False,0.5430782021940352,25.58529003290754,1.141999348042988,0.5813211403662509,47.11161289394971,2.1028267078835277,1.0704188421072955,0,0.7042588078171432,1.0,0,0,True
6,25,656389835,True,1.6121469494227116,34.274841656096754,2.5985942333092273,1.6502593437501236,21.260370630834938,1.611884223233961,1.0236407694354783,0,2.2130998106369972,1.0,0,0,True
6,26,2106435002,False,1.068436582328485,29.438131978403252,2.0556108427775395,1.150216152597268,27.55253092724287,1.923942774682675,1.0765413423888555,0,1.518918109543018,1.0,0,0,True
6,27,614627891,True,1.6956891997298196,32.21813237241277,2.6258372046053315,1.7092705252500804,19.000022160633094,1.5485368456812227,1.0080093247762767,0,2.2907923734465157,1.0,0,0,True
6,28,636542532,True,1.3097780356501674,23.515874431404125,2.073933770310202,1.3242564051733068,17.954091297409,1.5834238427129461,1.0110540634588916,0,1.562962041686837,1.0,0,0,True
6,29,754646726,True,1.599793544614839,31.409509886927026,2.5521685436626647,1.6226033674011673,19.633477077499442,1.59531119015555,1.0142579790142983,0,2.0691619551099634,1.0,0,0,True
7,0,1257027454,True,1.361998929314952,25.233546855014485,2.1597654981958674,1.3879490610735241,18.52684779106711,1.5857321556648873,1.0190529751529427,0,1.643555486387983,1.0,0,0,True
7,1,1369052291,True,1.7188487858098171,38.56178907413358,2.7196123852,1.747445883265741,22.434660566121646,1.582228993994189,1.0166373550087773,0,2.4279626311473805,1.0,0,0,True
7,2,1049182742,False,0.9335855587652704,27.313381150212415,1.8448966638024253,1.0222363049200833,29.256430643953188,1.976140961565885,1.0949572809074506,0,1.2516651367968845,1.0,0,0,True
7,3,259146964,True,1.6104298831331048,26.866299884933106,2.5342787491934384,1.6358590027163946,16.68268837179331,1.5736659979650762,1.015790268082841,0,2.076273864017292,1.0,0,0,True
7,4,1373500222,True,1.594466092667508,33.74814001052868,2.4669137847630918,1.6074635379363031,21.16579346887757,1.547172308089661,1.0081515971575479,0,2.034572557791015,1.0,0,0,True
7,5,250978653,True,1.7143192167893915,34.699587489572465,2.74369939484852,1.7493633789340877,20.24103046255206,1.600460035667669,1.020442028416579,0,2.332499658182575,1.0,0,0,True
7,6,1709792114,True,1.6380003515629866,31.78505335219412,2.617058136994778,1.6713656773698564,19.404790311470137,1.5977152474342087,1.0203695474027417,0,2.213781436586517,1.0,0,0,True
7,7,546129952,True,1.758013128270946,34.13581236509012,2.7184031372246005,1.7697818467588529,19.417268174023036,1.5462928538527039,1.0066943291256771,0,2.4611278735428113,1.0,0,0,True
7,8,1120401408,True,1.7463085720348448,30.566136127381444,2.7258153760482453,1.7638583750358057,17.503284709737738,1.5609013319290148,1.0100496574786386,0,2.300498902757697,1.0,0,0,True
7,9,602431219,False,0.8848895558218897,30.474856720531324,1.4169365722523952,0.8975150446743961,34.43916420985004,1.6012581038278135,1.0142678696673957,0,0.9863536177094833,1.0,0,0,True
7,10,1725762601,False,0.9438617606640269,33.888997739033016,1.7200961034403757,1.0096863176904214,35.90461988330937,1.8224025753837632,1.0697396162972908,0,1.0115634664595219,1.0,0,0,True
7,11,691213916,False,1.2212169390475909,39.38242548823095,2.123500382617221,1.266646908242419,32.2485090314459,1.7388396072145116,1.037200572430856,0,1.7000576175105038,1.0,0,0,True
7,12,1559527836,True,1.6563875510376218,31.455191929127135,2.5875562652159267,1.6753635708603687,18.990236861791463,1.5621683848052268,1.0114562680761876,0,2.20876843528767,1.0,0,0,True
